,VGAMpValue,Variance
CDC6,2.0361449485137e-184,11.6892219425983
GMNN,6.88869455126906e-184,10.8496743256256
ADGRL4,2.29541815382458e-183,12.0164628048806
KNL1,2.75103329180624e-183,7.72454273886629
HBA-A2,3.90817204069082e-183,4.66243188362586
COX6B1,1.63512669624384e-182,2.12197610033274
TK1,1.80877102508351e-182,11.1201485812065
ACSS1,7.25940547652847e-182,11.4596936863807
STX2,6.75586476684535e-181,11.1427672875604
SLC16A1,1.1769797160784e-179,11.8243632453389
COX7B,4.86838981994644e-179,2.52918849915517
GM13461,5.77801617368008e-179,2.80725216276
E2F8,8.41140025597683e-179,10.6905586079041
GCNT2,3.19096682201059e-178,11.6551917435462
ASF1B,3.4596526511514e-178,10.8710540111576
COL5A1,2.78165942707781e-177,9.4736095745773
CENPK,1.12280589997486e-176,10.8312097081116
UQCR11,1.11697637185375e-174,3.89202980848785
COX4I1,1.79176672155223e-173,1.30162174793514
EIF5A,1.24653146690866e-172,1.56182788550273
SPTA1,1.74405851680717e-171,6.95789392009009
UBE2C,1.91351734911659e-171,11.449111584851
YBX3,2.26876172381993e-171,8.94075579489648
ASNS,4.12697091212122e-171,12.8873880508405
COX7A2,1.50327979928744e-170,2.79231891540877
SEPT8,3.30918873549522e-170,11.4848155327262
TTLL12,4.01407097676285e-170,11.2412039744294
HMMR,1.44456651099184e-169,9.44008818507961
HEBP1,4.86666770509215e-169,10.6013872644079
ADGRG1,6.22658281637715e-168,3.82675054289035
TMEM176A,2.27325152684977e-166,11.996450283737
NECAP2,3.47543661537682e-166,9.50272808206573
PRDX2,3.98246529691287e-166,2.91238216790889
MTHFD1,7.57006811516423e-166,11.0411650311202
SLC25A5,1.06597218419101e-165,2.94412197898186
IFI30,1.08984311085256e-165,10.1149837166868
HEMGN,1.5180535361947e-165,12.4099815260677
RAN,1.92736567102694e-165,2.75926414890873
GLRX5,2.03542018925767e-165,8.34229709457217
GPX1,3.51328867920256e-165,1.23538139077659
MYO1D,4.23784422866003e-165,8.90851533420006
DYNLL1,4.50748384063362e-165,4.78644242922721
TYMS,2.12680494956807e-164,11.1939723958324
GM19590,2.74001892298031e-164,8.58211946803233
UHRF1,1.45171330825126e-163,10.6695145278214
SGO1,2.98235815024007e-163,8.79151720863668
PBK,2.18173878886114e-162,10.6783157930064
RAD51AP1,2.26126164958267e-162,10.2090805797797
SPPL2B,4.45516202444947e-162,11.6426338821841
MCM10,1.39743249723048e-161,8.67951491851039
ALDH1A7,1.50854368124876e-160,7.25483341798359
SCRN3,1.73441462504211e-160,8.77479407905636
IFI203,2.46605315295752e-160,10.7482763152248
CDT1,1.53636188114853e-159,11.7222835927185
SERPINA3G,1.68220398945472e-159,14.6746547688642
SLC11A2,2.24034480130117e-159,11.4106053776754
ATP5G3,4.10687141993857e-159,3.43694921867983
PHF10,9.34115626721354e-157,10.2671505333681
KIF22,1.04864607179638e-156,10.3014264592596
HNRNPAB,1.73274565284227e-156,3.52794214089816
ZYX,2.60174541346062e-156,8.83684644833021
CDC20,1.0366959543036e-155,11.5992155302295
CASP3,1.89134393755126e-155,10.6091434069209
IFRD2,2.77521901156956e-155,9.58629429161753
PRIM2,1.94678214156802e-154,9.92247912585688
CKS1B,4.46859164624996e-154,9.03269936831368
CCNB1,5.2791987682451e-154,10.7318913426547
NCAPH,1.08827780061965e-153,9.53663584454693
MCM5,1.25564582162646e-153,10.4461095827588
SNCA,4.11178880686283e-153,8.86980958043809
GIMAP1,4.19017474514238e-153,12.5931129526348
MYCT1,7.31988272446462e-153,11.1897759353319
ENDOD1,9.34959819244528e-153,9.59493391154862
FIGNL1,1.13532018021094e-152,10.724886744924
TACC3,2.05331789392432e-152,10.7800380776872
DPY19L1,1.00923889804117e-151,7.64412370572714
TBXAS1,1.39161351022249e-151,13.0616041002832
ALAD,3.99110540851102e-151,11.2767072225067
SPON2,6.73367757253125e-151,6.60490271291803
CDK6,9.98956254742043e-151,5.67349748064872
RAD51,5.00845270573628e-150,10.0597481865124
TOP2A,7.39751395989401e-150,10.1671804842967
BUB1,2.15747787998359e-149,8.53158448593208
DHFR,3.19626644650964e-149,11.0488030886944
CAMSAP2,1.76645850027177e-148,5.64058487643949
NASP,2.12742027550491e-148,9.47267496173848
CDK1,2.7744013247194e-148,9.46649529807292
NCAPG,9.09971403909727e-148,9.25618173257376
MINPP1,2.76363689558422e-147,11.4115422775313
CYTH3,4.77340720810233e-147,11.7550985372403
MCM7,4.79397798805387e-147,8.27406513509116
PCLAF,7.08388939934123e-147,9.64153802534832
TPX2,1.10817845247431e-146,10.1409409481358
LIG1,1.83093024838378e-146,9.98517829987111
ATP5B,4.26968947815663e-146,1.63697041620336
CKAP2L,5.25019681607909e-146,9.94873037961864
RRM1,5.14344159100901e-145,10.7819584164807
PROCR,7.88514206909222e-145,11.8373960311114
TIPIN,9.71200500931935e-145,9.81427110139035
LDHB,1.99313753531642e-144,12.0543555885414
CAR2,2.30046799594113e-144,3.54778176980008
NCAPG2,2.78157647377478e-144,8.98763453774105
ESCO2,6.71517249756492e-144,8.03293865223626
RANBP1,9.41453510517402e-144,4.28892928632545
CELA1,4.81096650914846e-143,11.4180629937445
PLK1,4.83675569773006e-143,9.60871167813377
REEP6,1.46881066186745e-142,8.37642692270485
EMILIN2,2.3435443931113e-142,10.4978156940944
CAD,4.59266394179225e-142,10.4216080929487
CD63,4.70058262872751e-142,9.11534089411193
ME2,6.9844955786081e-142,10.5391331052289
HDGF,7.40054618396769e-142,5.09229030929808
WDHD1,4.19843437566636e-141,9.98828950496729
ORC6,5.16804991800931e-141,10.511605592305
MAD2L1,2.95050246312275e-139,10.7501918479086
GSTM5,4.11955394810192e-139,11.6702084708827
SMC2,8.18076617017431e-139,10.0709079560823
NHP2,7.11405648528308e-138,6.06458856583945
GM26917,1.83522876201286e-137,1.77065437009899
OPTN,2.44843712344305e-137,11.5805352289505
GPR171,6.25010103962396e-137,10.8268199299343
GSTM1,1.36187654409552e-136,11.0789626567401
ADK,7.08836549413303e-136,9.55393301982221
GPSM2,8.16594738576329e-136,8.59353585923913
NCAPD2,4.60477181459514e-135,9.49657877259684
PPM1G,5.56894872258991e-135,7.3664013670611
ARHGAP19,6.05407646406198e-135,7.56546141059724
MCM2,6.37282080397122e-135,9.87247866695242
BUB1B,1.28882854985065e-134,10.1159348280405
UGCG,1.69594578897032e-134,9.45657546456012
CDC45,2.05948165091788e-134,10.0679844841428
SLC14A1,2.77733000423822e-134,10.7962830993804
C1QBP,4.51428443325613e-134,5.07832290174135
NEK2,9.8948219924583e-134,7.81905115202379
TALDO1,1.33767744899827e-133,3.68391491252662
HMGB3,1.98096415780176e-133,7.35653972498907
GCLM,4.49745090200364e-133,7.93948118103547
SLC25A38,4.74232232066055e-133,10.7296453853074
RFC4,7.47134425790809e-133,10.9573679086533
CD34,1.63232920492665e-132,10.7347796787233
PFAS,1.68443005730113e-132,6.71686918687903
NUF2,2.64719894023658e-132,9.10012053299119
GFI1B,7.9243013414447e-132,12.0300697210983
PLPP1,8.49277895499807e-132,6.84046963114035
CD63-PS,1.06666627731799e-131,8.84636988736137
REXO2,1.3838452966623e-131,7.54164793072953
MOGS,1.42588947016342e-131,10.2731393214302
PHB2,2.48522650334294e-131,5.48078022139557
FAM234B,6.96070825165409e-131,10.8032688149405
CCNE2,1.84011294660378e-130,9.5661857051342
CARHSP1,5.97467509071038e-130,8.54192044248714
D1ERTD622E,1.22588921690291e-129,9.42472257059367
SSX2IP,2.63202603332892e-129,8.75799085678564
HSPD1,3.19643453749592e-129,5.54230048652297
SLBP,4.41803501904389e-129,7.33696910103386
UBAC1,6.11170311673927e-129,11.3690354644142
CHCHD10,2.49901294767894e-128,8.93681804884714
NCL,3.21777014692953e-128,2.15877722756673
FBXO5,3.58459155047417e-128,9.42295932592788
TUBA1B,1.31360380351137e-127,3.28065454741691
AURKB,1.96033866134914e-127,10.3278779197538
ABCB10,2.21408940558828e-127,9.49938834470649
NFIA,9.00588516947479e-127,5.25942626231387
HSPH1,1.01758519996603e-126,10.7780594481365
STARD10,1.47891023798966e-126,10.8792005187354
CDCA5,1.4913054439344e-126,9.70653441730875
PRTN3,4.26607636718495e-126,7.61869459684606
FKBP1A,6.62118198063539e-126,9.99353795047756
AURKA,1.04390976329826e-125,9.91064253916274
SHCBP1,1.37862597035183e-125,9.08239902941401
ANLN,3.24562391429303e-125,7.97851460805976
SLC39A8,7.20182325721208e-125,7.96854571901234
TANGO2,8.40333875606732e-125,10.658297352177
HSPA8,2.21213043065988e-124,1.31105172548523
KIF11,4.15538172142022e-124,8.9654649905912
AI506816,5.41487413123058e-124,8.63003464797423
PGLYRP2,7.5809088147653e-124,11.4831785087805
MYL10,1.12665329516498e-123,11.6621156622425
METAP2,1.3031111185257e-123,4.8997737950599
PNO1,1.93437733082305e-123,10.8249590263127
NDC1,5.05173677645255e-123,9.50232450912925
SH3TC2,1.51918568084099e-122,4.68902850260724
CD27,1.93236473413369e-122,5.63377295883864
DDX39,2.19850692471442e-122,8.4692524220184
LGALS9,2.23155268975336e-122,5.14990705511394
POLA2,5.16810299470297e-122,8.5848109749202
MBOAT2,6.03530091643697e-122,8.68049001448225
ATAD2,8.72676031050154e-122,9.18654847875234
PHF5A,1.32911394346172e-121,8.05811703822961
SLC43A3,9.96348368313054e-121,10.3962061976291
MECOM,1.43121524466397e-120,7.57342908441974
AW112010,1.70736115465199e-120,10.9610441216963
RBPMS,6.58215012099365e-120,10.1311034096097
TUBB5,8.02166455181376e-120,1.97616189066577
SFXN1,1.37235913157546e-119,7.33150250957518
SPC25,2.12225317483995e-119,10.509000851338
PRIM1,2.58323887163075e-119,10.9461711395948
NUP93,5.55253728120315e-119,10.8525603289774
BIN2,7.73609179350442e-119,7.60434598075633
PTDSS2,1.11945231833169e-118,11.2791877912988
PCNA,2.70731528544398e-118,5.38265975138341
NDUFB9,3.81029102880649e-118,3.42527338108935
UCP2,5.85908446852567e-118,2.90730193732359
1700006J14RIK,7.15816110841133e-118,9.70054528436899
AMPD3,1.34955559336322e-117,8.88240747127904
ALDH1A1,2.43764895275677e-117,11.9394941400892
KNSTRN,5.89637501583434e-117,9.0084712500366
MRPL20,7.00013203872005e-117,8.15197633052739
PIK3R2,1.0191744389723e-116,10.5302484790951
TBC1D10C,1.02068836194871e-116,11.2708207049037
RCC1,2.12750227420818e-116,10.3692379890407
MEMO1,3.21721856670477e-116,10.6149678495295
LARS2,6.00286633131773e-116,1.36228587670225
BYSL,8.53841635290612e-116,11.047384772403
PICALM,9.33439350395204e-116,9.86841933774354
TOMM40,1.31074894418581e-115,8.05404118214201
NOLC1,1.68972735944686e-115,8.7994030093731
DDIAS,2.52176674709252e-115,6.93303873236763
POLD1,2.87451412874834e-115,10.3771280903463
ANKLE1,2.94062001366838e-115,8.86647311870154
SLC43A1,3.40525366193677e-115,10.9001129944311
MCM4,1.22503815514376e-114,10.246668654881
PRELID3B,1.23008469993313e-114,10.3580355836733
DCK,3.0642565786208e-114,9.47141084408554
RFESD,3.17594993082046e-114,10.834012489922
SLC26A1,2.65637955963244e-113,5.02783115855916
SPI1,3.8337169198601e-113,8.30693336917234
GNG11,6.65475723869901e-113,10.4095297852594
ASPM,1.13067317685359e-112,5.91560446294441
SLC29A1,1.26220890698952e-111,9.3010723548495
SLC41A3,1.87241094484676e-111,10.9925314312081
NUDT9,3.17701999421924e-111,11.0993169698505
SNHG5,7.93659881212225e-111,8.4764944018983
VKORC1L1,8.97502999295165e-111,10.2512451992395
IL1RL1,5.05106874832219e-110,8.17690120888841
ALDH18A1,7.95470999653181e-110,9.73415830658815
ORC2,1.25576909488375e-108,10.3601426289292
NUP85,1.3233703261232e-108,9.95238848452697
CYC1,1.44712388546564e-108,7.26712591570718
UROS,2.34166683845094e-108,10.5413378411345
ZFP36,2.73988287650925e-108,12.1451556043796
MGST3,3.4133999304418e-108,10.676686520138
PITRM1,4.50074949768387e-108,9.47485806357239
HNRNPLL,5.81703857700426e-108,9.49603416214578
CENPE,9.4935165925889e-108,9.05478368946372
AP3S1,1.69874986747316e-107,8.57530200328814
SRM,2.95201222638345e-107,7.12251341126137
EBI3,3.97105843613271e-107,9.90788803488072
ELMO1,4.95274660865682e-107,9.93090189196052
GM2A,1.50444418970441e-106,8.56300439716238
INCENP,7.22524171701608e-106,9.92312673276372
DDX21,1.28175745381309e-105,7.54564233062974
MDH2,1.44701183728688e-105,4.4280876713175
LYRM4,1.51566044905285e-105,9.26808845693926
TAF12,1.76110814263949e-105,10.4899542593095
UROD,1.79627679662736e-105,9.02645975147463
E2F4,2.40177308457858e-105,8.94587509862921
RPA2,3.12842424759922e-105,9.24061630504484
RANGAP1,6.34352370496471e-105,10.0793333751789
ETF1,9.34560096417603e-105,8.77042541372446
2210016F16RIK,9.88439605445377e-105,10.7738827038796
ODC1,1.30848310751084e-104,9.12284100920234
PRC1,2.45362682643138e-104,9.60474273201091
CCNF,4.51922700468163e-104,9.43735579331924
HARS,1.99825287915524e-103,10.3813576773496
KIF20B,2.11050601129171e-103,9.39225233583579
FTSJ1,2.16315056230016e-103,10.3227281728665
TRIM10,3.17738308681302e-103,4.34518101854095
FECH,8.52303422700218e-103,12.1661150333755
EEF1E1,4.56952556617871e-102,8.47408763688311
PA2G4,1.50268169905244e-101,4.97387130026135
MFNG,2.78320840062995e-101,11.0642560349415
EMB,3.84663335379391e-101,8.8401661187922
ZBTB20,1.37334378458058e-100,8.04703249556655
NUDT19,3.6837924410466e-100,10.6268932575706
NAPSA,1.01506296786493e-99,9.90009562308807
XPNPEP1,1.45890358359325e-99,10.9054831588181
MIR6240,1.73286311409471e-99,1.85032634040523
ATP5F1,2.79019967732776e-99,2.80805248668686
ELL2,6.05213511432094e-99,8.86726109180435
TMEM97,6.24226281317239e-99,10.8758897513197
DNAJC9,7.09159424852337e-99,8.04824233517742
POLE3,8.26748186644393e-99,10.2053092665492
KIF2C,8.68573229816909e-99,6.96536480902093
CBX5,1.65803128203255e-98,8.36096917189115
IFITM3,3.92439180489696e-98,4.01261135897708
LRRC8C,4.06022368659604e-98,10.4842268677591
TMEM147,5.49208201450134e-98,6.96404617832736
CKAP2,5.80975676731712e-98,8.9064454633855
NUP155,7.18483110777152e-98,9.05189724820295
ANXA5,2.50530489721655e-97,11.4509872295334
SHISA5,3.04500329868787e-97,7.72116587262804
HACD4,4.17285229497975e-97,11.4906248864414
PSMG2,4.76361787839885e-97,8.36257590672532
VAMP5,5.97200678331277e-97,4.08935484085675
MALAT1,6.04281426476105e-97,1.29937058141534
PIK3IP1,6.33263526540624e-97,9.28017677208572
WDR55,7.57897272898684e-97,10.7312392495053
VIM,7.75878687743064e-97,9.76445299131007
UBASH3A,1.61839426965894e-96,9.34102372635186
MYLK3,2.70577077210185e-96,7.44928828845497
BSG,1.0146677682105e-95,3.36980661107036
PPP2R1B,1.59934504679833e-95,10.1945286498346
STT3B,2.73030099985493e-95,9.78839226242155
PSMD7,3.24288808106148e-95,5.70693422589744
PPAT,3.92665735624915e-95,10.7372392254839
SMC4,4.17840755183556e-95,5.86158906696323
GTF2F1,1.41909155395927e-94,8.80943035474041
AHCTF1,1.49301343481815e-94,8.50776339017742
ACSL5,1.50789308077532e-94,7.55548704580506
EIF3G,5.34802054124189e-94,4.92506340342151
CTLA2B,1.07325391562644e-93,9.62323202268508
PSME3,1.51792598930803e-93,8.32980084274926
ORC5,3.41254031680338e-93,10.6576491388371
TMEM173,9.50768816544302e-93,9.68203702036124
PIGQ,1.12327888567005e-92,11.6350125921638
DTL,1.25611812925327e-92,8.51407967696764
BTNL10,1.7710533566149e-92,4.21330408163765
TNFAIP8,2.59537706015201e-92,8.51616100501671
PRKAR2B,3.00022662502508e-92,9.07046071936129
GM8995,8.31253685720716e-92,10.6395799603593
GNL3,8.60705135563489e-92,6.63266937696735
MCM3,9.31347251143745e-92,9.0372715201955
DEK,1.09162949722587e-91,4.74790722125446
NUDT4,2.53462850854718e-91,9.88399595870074
TIMM50,3.7380238891306e-91,9.14272542235195
H2AFX,4.69076415915796e-91,7.07740650887779
TUBB4B,5.61922492827954e-91,5.80245918095397
IDH3A,8.72714313149597e-91,9.17083243658123
SGPP1,1.14492319681137e-90,10.4225344938174
SDSL,1.6336115588347e-90,10.6105245985241
LEPROT,6.32905320233806e-90,10.7775879686225
GIMAP5,1.39365163858272e-89,10.6824525563647
PRDX6,1.60379745739619e-89,2.24888471584313
SLC20A1,2.05894996190102e-89,10.061804326181
CNN2,3.90138441245141e-89,10.3802075792033
DLST,7.73342606058177e-89,9.70936683234079
SNRPB,8.37114285377496e-89,2.22960845857682
SLC25A3,1.02347065667172e-88,1.58390422484079
BAG2,1.37527183258021e-88,11.6651906665736
CNR2,2.13484929428427e-88,7.34962435685701
CIP2A,3.21189251739836e-88,7.52237090975756
PLCB2,3.37626411918389e-88,10.7144158553475
CACYBP,3.6893430878959e-88,5.08701027911889
EIF2S1,3.86487894637975e-88,6.30461161728156
GFM1,5.17965116110337e-88,10.7207091255089
NAA50,1.16989368541716e-87,8.70636416661961
METTL8,3.20820480364011e-87,8.87290298666943
CDC7,3.35850911128708e-87,9.99173088316823
TXNIP,3.69844230411173e-87,5.2603755000548
MTCH2,5.36781373591032e-87,6.94300856747683
ARL6IP6,5.4559765139929e-87,10.9700553228471
CS,6.30713883679356e-87,8.27023703986759
CANX,6.96570578187756e-87,3.41885358994031
PSMD9,8.69938841974366e-87,9.98130532252673
USP46,9.82397432953768e-87,8.41881745200517
TCP1,1.27990068853489e-86,4.82542541966376
DNAJC11,1.77335944050454e-86,9.74675072073321
BTAF1,2.17053815446577e-86,9.90032506345365
AP1B1,4.5748292085169e-86,8.82741107584874
MNDAL,4.90962441497637e-86,9.09328963569165
TOMM22,7.55431538267264e-86,6.49761358167032
CENPF,8.11316638677419e-86,8.60219200714878
PLCG2,1.09969632182252e-85,10.1150091887546
EIF1AD,2.4993290106877e-85,8.78529578369064
TM7SF3,2.9770161963731e-85,10.1305627624993
FPGS,5.78761741981804e-85,11.2072231818311
HAGH,5.80838906476058e-85,10.2179067464778
SMPD4,5.93966006635003e-85,7.29349430600307
PSMC2,5.98536009119809e-85,7.0431684755094
ARHGEF6,6.12139267135793e-85,10.450202506068
CCT2,1.00730334163084e-84,3.86506984058766
MMRN1,1.01947438252259e-84,10.8416615171728
HCFC1,2.47516272533296e-84,8.583674188958
CLIC4,3.03375826380796e-84,9.71248454782987
ESAM,3.72318907822411e-84,11.4723852552075
NUP107,6.67814829409322e-84,10.4576143457958
PTCD3,7.67527658776745e-84,9.71171274801729
ECT2,7.97211089012976e-84,8.1895836787862
FAM126A,9.15498518792838e-84,6.36508063602984
GDF3,9.6434337239597e-84,10.9682932826558
TXNL1,1.2476718397286e-83,4.52115273248509
MRPL37,1.25690637944579e-83,10.5838900269589
PRDX3,2.08591798951461e-83,7.38968293948802
LONP1,2.08933639784369e-83,10.3735110909018
CCT6A,2.92737680375535e-83,3.90565478312131
ACAA2,4.09854718851818e-83,9.81828712712499
NUSAP1,4.12332786988361e-83,9.16091799727348
TXNRD2,5.74533547042928e-83,11.4329424247817
H2-Q6,5.9132586122745e-83,7.69417569974282
PPM1L,6.69193948200261e-83,6.97137612045665
GM15564,3.02856498453915e-82,1.48922832694109
LCP2,4.51651802790294e-82,10.5935888709197
SMIM13,5.47060376811377e-82,8.38460513936733
RPA1,6.28198351179539e-82,9.56905789836837
PADI4,7.41562395839201e-82,9.77247162249096
HELLS,1.07235526559921e-81,9.32437657704784
PIGA,1.61450278179346e-81,8.21380170241972
SDHD,1.67734511978966e-81,6.59388875778616
SDF2L1,2.72007813596702e-81,8.14483796602443
GCLC,2.96859318351498e-81,9.84355677243346
PRKAB1,3.84398706877487e-81,10.7689968600245
MIS18BP1,4.47865423760265e-81,8.91784143037411
CTPS,4.50044657059699e-81,9.79284675777033
RFC5,5.48528513921958e-81,9.81028130898915
ALKBH8,6.78746333160838e-81,9.84526804837988
HAT1,7.20138374781361e-81,8.05762545254787
HIST1H4D,8.23289735292804e-81,6.60357086582835
ZFP467,1.2350117029128e-80,8.37165561313351
IL15,1.25609777300051e-80,10.0994932421704
PPID,1.33318823509395e-80,6.56371507038496
MCM6,1.4828636118173e-80,6.25267382717901
FTSJ3,1.55141132307084e-80,10.4416699437468
IARS2,1.72638319293132e-80,10.4233388226644
DKC1,1.75381688074995e-80,5.90301452148586
RCOR1,1.96244795820704e-80,9.35134547784114
LDHA,2.01018126778683e-80,2.34135635370333
ATP5A1,2.45326018452819e-80,1.41353528797439
NUBP2,2.81644230937083e-80,9.17487383129014
RABGGTB,3.055506702469e-80,9.65996706264595
SERPINF1,4.15309699534835e-80,9.88668419881582
EIF2B1,5.62964356752921e-80,9.52656865660092
EFTUD2,8.85329730491628e-80,8.82788266090638
UAP1,9.32355414959374e-80,10.4608729660316
SSR2,1.49572528313022e-79,4.24029496005877
MARS,1.70624498879976e-79,10.4362899150504
CCT8,1.75851100435788e-79,3.67630923398243
PEAR1,2.21750997450046e-79,10.9690677661711
EIF4EBP1,5.99156812991803e-79,6.71471005609918
UBL4A,7.63112654013796e-79,9.0711092480294
DUS1L,7.91963501227471e-79,10.4017431137567
STX11,1.15427902763982e-78,7.26274226563382
SRSF1,1.16201446785586e-78,4.18786669198994
TGTP1,1.16987481072747e-78,7.50232145451377
SCARB1,1.21043833531745e-78,9.32603720255642
NPTN,1.44121601365478e-78,9.28716631753585
TXN2,1.61806937438122e-78,5.06514929366165
NEURL3,2.65493024470744e-78,11.2089219670511
ERP29,4.57811500063868e-78,5.99514391921668
NSUN2,6.271670499447e-78,7.77072216151838
KPNA3,8.41107826942215e-78,10.1084438732403
RUVBL2,8.48453528886811e-78,6.65535431837887
PIDD1,1.49497265430831e-77,8.55531664654042
PSMF1,4.03938397173261e-77,10.6922023961697
CCT7,4.57879115517164e-77,3.51391105189742
CUL4A,6.7195706051804e-77,10.0769701672205
NDUFS1,6.83313915129588e-77,7.60284321737408
ABCE1,6.90327941795334e-77,8.48370511591693
PSEN2,7.32061789265724e-77,10.0376700381678
UMPS,1.13223876343099e-76,9.33971267465446
EIF3A,1.34886279125157e-76,5.62330143924865
IL21R,1.71927435918381e-76,10.1692712595393
APLP2,2.420562445643e-76,11.2388925359112
RPN1,2.57620889797289e-76,5.88381843228084
TLK1,2.84913448339991e-76,10.0054286844576
KLHL12,3.11044460568075e-76,7.74322533963013
F11R,3.68444216396526e-76,9.16932787858673
CD93,5.24192451142676e-76,8.86702488735915
EPS15,6.70198004621678e-76,8.92360232294378
PTPRC,6.92480195136739e-76,8.11313900259154
CCT5,7.89869244441346e-76,2.36075073228959
CDCA4,7.91301925267523e-76,10.4225215834357
