,VGAMpValue,Variance
MCM7,6.19667837902515e-93,7.46197683446824
MKI67,3.73414284294848e-92,8.74722398430152
SHISA5,8.82394624438043e-91,6.67917051791768
IGSF6,3.37333223140857e-90,8.96792800608172
GM19590,6.79281615992151e-90,7.75172368864096
CALR,4.5361798483796e-89,3.31694463627027
LY86,1.39794438567854e-88,8.16888895877355
FAM111A,3.61624240425964e-88,8.47857969106651
MS4A3,5.83514604660746e-88,11.8333769749173
ITGAL,7.49042913254627e-88,8.76466708215635
GNG12,1.36792269191151e-87,9.82401715767829
SLPI,1.70527920649715e-87,7.04508179155399
TRIM47,1.87896079230105e-87,12.0865022157942
DUT,2.38671471438069e-87,5.83781287785277
TOP2A,4.39778280613529e-87,8.99277683287069
TIFAB,4.80115239376231e-87,7.51017912223504
TMSB4X,6.36423045445254e-87,0.794784617002475
IRF8,9.41463186004552e-87,10.2581337432979
NASP,2.45443274415683e-86,7.8011557000713
HELLS,2.11456343450419e-85,9.89729708559038
TIPIN,3.62692943201482e-85,8.58702152733363
CD53,7.30319532514544e-85,9.97897111871964
MMRN1,1.21172193490958e-84,11.5093902147582
TYMS,1.3094607328875e-84,9.56606932347014
ADGRG1,4.42656470925373e-84,3.1762700304259
MIR6240,1.22950753592898e-83,1.95036500815253
FCGR2B,5.63591696692174e-83,8.71197928234389
GPX1,1.28012135845244e-82,1.08897943566243
COX7B,1.49830352489702e-82,1.93487454550211
TBXAS1,1.50476234450024e-82,12.031802885233
NCAPD2,1.03663992121858e-81,8.56222518416427
BIRC5,4.09042000382686e-81,7.72620129183836
CDCA3,1.69912801668501e-80,7.84402844396178
ATAD2,3.17743651495647e-80,8.15181595226263
PRIM2,5.95665750040868e-80,8.56805858153025
COX6A1,2.05648389408201e-78,1.84905534118575
WDHD1,2.72669023256735e-78,8.29289380210768
LARS2,3.0166890227767e-78,1.08944482086167
SLC25A5,3.18810276485912e-77,2.48219695279727
MEIS1,3.88527713525912e-77,6.15406283189896
TENT5A,7.14520052597669e-77,8.17552575906881
H2AFX,1.13725041115326e-76,7.21308394750724
SPNS3,1.35694380712455e-76,10.1392420994703
LIG1,8.50811573162389e-76,9.03769446563208
NCF1,9.74004155466001e-76,9.9635944345798
CDCA8,3.3538985081646e-75,8.47619086382641
ESAM,1.79451568613196e-74,12.2967178974413
GM26917,2.53519765558265e-74,1.54927379075055
CENPK,8.86854316433666e-74,8.36982828487439
GNG11,9.08292784981145e-74,10.2460823516961
MYCT1,2.23715027520469e-73,9.94914080051823
GIMAP1,2.45220077074181e-73,11.186869195687
MAD2L1,3.55847124492868e-73,8.9898785037549
RANBP1,3.71427466898379e-73,3.61843784739328
TK1,6.48149797890846e-73,8.34381365175959
HACD4,7.57467962137328e-73,11.8540970113415
DTL,1.90884693254806e-72,8.2577144380797
CCNA2,4.5784396911047e-72,7.56711096904851
IGFBP4,6.82958443267307e-72,6.82212665699148
FCGR3,1.09103259313406e-71,8.6896403008782
FIGNL1,1.90782071810642e-71,8.32496119006913
AURKB,6.1674071867444e-71,8.35229296433278
MCM2,8.07182312280848e-71,8.76019813773729
TINAGL1,7.1382403657015e-70,7.91736231505242
TACC3,1.40264579718525e-69,8.77471497479091
HK3,1.53338950783694e-69,11.6906538113605
E2F8,9.26868046960048e-69,7.30824201217727
GCNT2,2.60432521233973e-68,9.39199316531387
F13A1,3.78055134677049e-68,7.25593017585809
UQCR11,1.02745562786359e-67,2.69158066406669
CDK1,2.02802987004552e-67,7.67399616209467
ATP5G1,2.98783102589499e-67,2.31211093001769
ERP29,5.67806816812865e-67,5.50972126068886
GIMAP5,8.46199944388502e-67,11.3759846870896
MGAT5,1.53116435506454e-66,8.62844364137855
PRTN3,6.6460357718253e-66,6.39227507311854
COX7A2,8.2387358714086e-66,1.98621633219049
CDC6,9.42836530614638e-66,8.3801729119706
MCM10,1.41658999312443e-65,6.25925605044199
KNSTRN,1.70710297701756e-65,8.16476584275915
NPM1,1.92338883679722e-65,0.825652657651408
CSF1R,1.92627058936578e-65,6.19811663000585
LY6C2,2.49288904577208e-65,11.0522754651745
SOCS2,3.15004985664526e-65,6.8982593519945
PRIM1,3.97848053550122e-65,9.50430253514168
MOGS,7.25299502840576e-65,8.79326827042504
PGLYRP2,1.2710723844565e-64,11.7526728783696
DHFR,1.28209509317685e-64,9.28676746217953
TESPA1,2.86792494662186e-64,10.0624336035375
RAMP1,5.69174889784239e-64,4.36305725249385
RAD51,1.1325455936097e-63,8.23908505553534
HDC,3.53997196008431e-63,8.51398392689715
H2-Q6,1.69732421716031e-62,7.34753009183038
HSPE1,2.97523729668166e-62,2.46472312165012
CDKN1C,3.63378514492399e-62,6.97045176002514
POLD1,4.6546718236199e-62,9.49126293798044
CCNB2,4.7451729417654e-62,9.00178743513704
MYCN,7.00105249336559e-62,11.9478931331466
TGTP2,8.99100112126446e-62,8.54625229427891
GM13461,1.03096220965264e-61,2.12537610737404
ASF1B,1.17306006141742e-61,7.76609701231859
ALAS1,2.53005101971657e-61,10.7963768064814
F11R,2.95443547335868e-61,10.082757393161
ANGPT1,3.08910786877115e-61,7.09805417845101
GM15564,1.58266555883089e-60,1.29866593252023
MCM4,2.89339451104859e-60,9.49651297404577
PRSS57,3.0908199585978e-60,9.76170795852711
TGTP1,4.04343977180147e-60,8.00155061785591
CDC45,9.25144405907112e-60,8.3094056591053
RAN,1.82031053785576e-59,2.15428723359576
GM10039,3.3708314558421e-59,2.87203234195216
PCNA,3.55517779258682e-59,4.60941828123418
TM6SF1,2.64378334896759e-58,8.46920029497484
CRIP1,2.9721316636593e-58,4.62152528213861
STOM,1.41833992704536e-57,7.61147335464753
SMC2,1.21643804370804e-56,7.96984765750698
SERPINA3G,1.55495319450457e-56,11.3741153677432
MCM3,1.62792402204439e-56,8.5543472379236
AI506816,1.6854763675723e-56,7.26504143869646
BCL2,2.48784621557524e-56,9.67299174272927
SGO1,2.49583712607773e-56,5.90117099921831
POLA2,3.72232877470782e-56,7.35453353292239
MS4A6C,3.74321451268418e-56,10.4015207797217
SLBP,6.7901860345494e-56,6.35296578094702
GATM,9.77273211433079e-56,8.11631018334807
ME2,1.32415972778066e-55,8.48845328586696
CTLA2A,2.11432171009142e-55,8.49630715752221
ATP5G3,3.02400125848487e-55,2.64228016496943
COX6B1,5.18437905806245e-55,1.41702399614084
DOCK10,6.97789283596669e-55,7.98047994466866
MYL10,9.63840523117507e-55,12.1635690124879
RAD51AP1,1.17131358734022e-54,7.85942210334161
MILR1,1.21916580611361e-54,9.38090840895342
IFITM3,1.25055255391001e-54,2.92534831986917
NHP2,1.51784565974313e-54,5.09871421082202
PBK,1.6477742299821e-54,8.40641415771101
DNAJC9,2.47962994362754e-54,7.76234366993014
CISH,3.24510037203598e-54,10.6936352093147
EMB,3.38527486970218e-54,7.71427526032314
VWF,7.47000442516362e-54,3.25551950190905
MPEG1,2.26818967441286e-53,4.7549079470215
NUF2,2.46641632302577e-53,6.89966442134382
RRM1,2.70018008849432e-53,8.70191211112474
ABCG3,3.9244343482314e-53,8.05088250217124
TRPC6,4.65172000636468e-53,8.70519125626228
ATP1A3,5.29419937263523e-53,5.49143265099295
CHCHD2,7.13492514233162e-53,1.10974179733203
NCAPH,8.84493745268052e-53,6.70845586910642
HNRNPAB,2.85371707621887e-52,3.01351525396056
ITSN1,4.82820565171898e-52,9.20359805772056
NDN,5.93623362350706e-52,9.30336297508609
TNS2,2.84117394983338e-51,4.97044727013292
CBX5,5.19574162071427e-51,7.63191151135691
MIS18BP1,6.52418255036846e-51,7.67458704399084
KNL1,1.10959611088348e-50,5.01885041115571
TREM3,1.4548506667709e-50,5.46308007965588
MT1,2.88608646743065e-50,5.06836593494061
BUB1B,3.57168936299043e-50,7.65166145922328
SULT1A1,3.67560234684437e-50,6.90019132908063
CAD,7.05777623019333e-50,8.42912325905183
TSPOAP1,9.93260092710708e-50,5.9725782099368
ENG,1.15113884345286e-49,7.1811622786224
HSP90AA1,2.23103237627594e-49,1.0485018066046
RFC4,6.48067319015637e-49,8.85701915544185
MCPT8,8.21325744789463e-49,6.91064117506749
ORC6,9.0067030545265e-49,8.5768115908229
CCR2,1.12472488374757e-48,6.20039516513865
PFAS,1.21581584788801e-48,5.44487055741892
RPN1,1.2277053223127e-48,5.86128497407649
CD34,1.54726187444318e-48,6.76813875224065
TMEM14C,1.95184014477012e-48,4.79531796098839
CKAP2L,4.08240481668268e-48,6.80510311639984
ART4,5.64305721750267e-48,7.87225388937551
LHCGR,6.46901985527694e-48,6.38442189364813
EDEM1,8.66506281294146e-48,7.58242481406088
CD74,9.20194339269754e-48,10.0362596689913
MAGED1,9.4309366092834e-48,12.0979533309075
TALDO1,1.77043545372472e-47,3.3202140617496
HID1,2.54902339648845e-47,6.81188582004858
ARL11,6.92460451363488e-47,8.83891819791181
RHOF,7.42885795400138e-47,11.1143642692929
TNIP3,9.63131907960064e-47,8.91352343125802
I830077J02RIK,1.00512109362868e-46,4.8462068907673
UBASH3A,1.27593923070983e-46,7.61537846639821
CDCA5,1.37398226283423e-46,7.74254520829308
PTGR1,1.49483493020323e-46,8.43001187243082
MAMDC2,2.53449205977807e-46,7.64304648665105
NEIL3,5.89650093679152e-46,6.91739554369266
UBA7,7.12941978361122e-46,8.58842689403015
DEK,9.21950232031838e-46,4.23457370930574
SLC43A3,1.16874432621825e-45,8.38026372755797
IFI44,2.60880706603671e-45,11.6132530263458
RPA2,4.10900148512302e-45,8.32810871188505
PLXDC2,5.78984264514542e-45,7.56258708340467
SMC4,8.73351762153165e-45,5.16568347757586
LDHB,1.05967470005164e-44,11.0326237713855
CDCA7,1.14955679639758e-44,7.26921489821432
SCARF1,1.18300530597299e-44,9.55150107340476
RAB38,2.03635439072967e-44,7.57591206962112
CD69,2.55129714966509e-44,9.06424605466711
ABCD2,2.9719181976618e-44,4.78529276151475
BUB1,3.25578588054929e-44,5.74785877551694
SLC16A10,3.65009129500384e-44,5.25559641205914
SH2D5,4.94575762424949e-44,9.71769622509548
KIF22,5.2069916555454e-44,7.07683457681679
ARHGEF39,5.34643015601052e-44,8.88156692544091
NOLC1,5.81736148879703e-44,7.19616922630952
TMEM229B,6.79544127125236e-44,9.26442347363983
MCM6,8.78773625138886e-44,6.12997386112403
PKIB,3.00685269829987e-43,6.51829586135554
MRPL20,4.98154879082326e-43,6.64877595383985
SRM,7.38615471628324e-43,6.67112940916555
IFI209,1.23034314391005e-42,6.36979018527994
ZEB2,1.29637811471302e-42,5.91051293800287
MNS1,1.377821616858e-42,5.63255665391197
SSR1,2.27813902186367e-42,4.18524400110776
CSGALNACT2,2.75196542429609e-42,10.4849662416627
TUBB5,3.04300089852704e-42,1.70931139012799
RCC1,4.25572048339423e-42,8.70889799618899
NDC1,4.31867557566528e-42,7.58052332145635
CTLA2B,1.88304057489415e-41,9.69579323053948
NCAPG2,1.91213262485776e-41,6.32050265380918
P4HB,4.7398017940477e-41,3.642607722012
CDC7,5.76801863852677e-41,8.69624946443043
RANGAP1,6.31792689859141e-41,8.93468032580219
RACGAP1,7.73574702246131e-41,6.92063840372059
NCAPG,8.6531574443218e-41,6.65238064376069
SHCBP1,1.22424716372864e-40,6.59999401055062
NSD2,1.31317559368702e-40,9.33965613870325
PSAT1,1.32152603257337e-40,9.17533484267366
ZFP467,1.97507666443254e-40,9.48892315701241
MALAT1,2.2068738706278e-40,0.951479753663924
KIF11,2.4097593133573e-40,6.73742989611387
PNO1,2.48851321210375e-40,9.01812735858861
SHMT1,5.13203897835755e-40,9.15577866412694
TMEM246,6.85712215284457e-40,6.55005232892788
SLC16A1,8.96928751384455e-40,7.98477854618785
ZBTB20,1.42195589471938e-39,7.08389932849027
C1QBP,1.45856287086036e-39,4.14567443325492
SLC34A2,1.58598719452947e-39,0.668806771632265
FUT7,2.18011774247193e-39,10.4906234693301
GUCY1A1,2.36479763343144e-39,7.44684715144048
UMPS,2.55299391906705e-39,8.75409861484326
CLDN15,3.72108118994826e-39,4.25854698884616
SFXN1,4.10609007306722e-39,6.49574709543164
SLCO3A1,4.3277538586047e-39,9.94203932026366
DDX39,5.21154397802708e-39,6.86408369579869
HDGF,5.80731279518179e-39,4.00348242534652
TPX2,7.45121777474729e-39,7.20358838176229
OBSCN,9.32034264272971e-39,5.96092845379132
EYA2,1.0194569255868e-38,10.2649165265852
HYOU1,1.10002193341517e-38,6.47067062888135
TIE1,1.13176850188056e-38,9.85833098299314
GRIA3,1.34033786068032e-38,8.82623061001755
ZNRF2,1.92855947452054e-38,8.58271946433467
TSC22D1,1.97608893974157e-38,7.70378924005642
ECT2,2.91259314977359e-38,6.89375598268985
KAZALD1,3.75901492115684e-38,4.75767103664424
INCENP,4.94367541152447e-38,7.87684545245206
OTULINL,4.94375184895607e-38,9.40139399799434
NFIA,9.01090642917909e-38,2.94964373775858
OBSL1,9.31017806087841e-38,7.316362963019
CPNE8,9.51685745408503e-38,5.2297228142779
NCLN,1.07964044029907e-37,9.26581902470934
GIMAP1OS,1.12369591971001e-37,8.63864919237061
CEP55,1.2131786149042e-37,6.00114682137443
ETF1,1.29796414251366e-37,7.49039521842355
DCK,1.43894800762341e-37,8.10501467151781
FSTL1,1.45609823794904e-37,6.53189377741218
IIGP1,1.5995482433412e-37,8.97492458301835
APOE,1.90402867289177e-37,9.06150721998693
OASL2,2.04214830228327e-37,10.6274352735462
CSF2RB,3.35647652870711e-37,10.4332363604518
CCNE2,4.63979324287042e-37,6.34682706356306
PYGM,6.75293963891801e-37,7.45831162530766
PRC1,7.82706923242928e-37,6.87529668973547
GM2A,1.40692086263871e-36,4.10813383112797
H2-Q7,1.86151317051822e-36,4.38693086152303
D630039A03RIK,2.41075819559784e-36,5.42328554896689
GM4951,4.86231512600143e-36,6.96973800282785
ZFP367,8.762779275925e-36,9.0678769647009
HSP90B1,9.9094379546895e-36,3.53062749352401
TMEM97,1.12341925593616e-35,9.36568001121285
GIMAP8,1.65518818326939e-35,7.36680640788351
SPCS3,1.86040909163584e-35,7.62728403272121
MYC,1.97734156578325e-35,5.60650092502982
FLNA,2.04996388797566e-35,7.89760131253364
GM20342,3.0300898911782e-35,6.56197083513698
DDX21,3.30837611583097e-35,6.20526302726613
COX4I1,4.19428897910612e-35,0.756088254351393
GM12346,4.84475226925139e-35,1.19151162933314
ANLN,5.42669267081494e-35,4.65924122339595
PLPPR3,6.46013090172593e-35,9.34022977561637
GIMAP3,8.96655968231686e-35,3.29752474528457
JAM3,1.37528963753358e-34,5.80236939093258
TUBA1B,1.82438309152691e-34,2.51343823842806
HMMR,1.84775636173451e-34,5.3712239722632
SPC25,4.15128860809981e-34,8.09768983710866
UPP1,4.71712739938179e-34,5.68686549911919
CFP,6.18427076406815e-34,8.82483554217694
SNHG5,7.2488589038855e-34,7.33510860879672
PPM1G,1.11031421463115e-33,6.03343539359943
LRRC59,1.18172335711429e-33,6.85323515948431
ESCO2,1.24700695672336e-33,5.08821546817533
UCP2,1.47569481026032e-33,2.53794013446774
TMEM176B,1.63051697171666e-33,2.88470373119094
PA2G4,1.66233606768223e-33,4.5797404451214
UBE2C,1.96878512803303e-33,6.91246925404612
PTGS1,2.73158257544484e-33,10.2796116063205
RFC5,2.81758031942181e-33,8.8994728215235
FES,3.40999384601785e-33,10.6248343231495
FCER1G,3.54770490106079e-33,9.80360480631527
PHF5A,3.96639674086687e-33,6.29039299348605
PLSCR4,6.78972256967003e-33,7.41822743136126
EIF5A,6.86300245358113e-33,1.06072283188531
UBE2L6,7.1589884873472e-33,10.0448355408586
CDC20,8.48773623833011e-33,8.08464666659658
SSR2,1.1638963150668e-32,3.81870225887479
LTB4R1,1.55436796047796e-32,4.69072592392033
PTPN7,1.67821781173934e-32,7.60648570451868
DPY19L1,1.8406974317257e-32,5.18312571079387
LSP1,2.10332638777413e-32,8.24405381979721
NUP93,2.1151540067733e-32,8.27229823048877
CENPE,2.26623738806186e-32,6.44420129302206
RPA1,3.42750210535839e-32,8.92035532771405
PEAR1,3.72066387952869e-32,11.0956326627208
CD63,3.88088290683699e-32,6.38578585841872
CCNB1,4.7246459763838e-32,6.75949583838357
EIF1AD,4.83213467779677e-32,8.3415554033447
KIF20B,4.85103014851142e-32,7.23011219676982
CKAP2,5.5731463092682e-32,6.71593709221809
CD81,6.13730771688492e-32,4.10462172933734
CNN3,6.27225705996102e-32,7.83463839500129
RIN3,9.08770061425607e-32,6.70368968249298
PRELID3B,9.28135549018779e-32,8.44249543156482
MYB,1.13362488476835e-31,3.67154767721415
IFRD2,1.15217443671903e-31,6.95226419373441
NAA50,1.73181696077999e-31,7.85981677644488
VIM,1.96773727247166e-31,4.91943203201913
GATA2,2.39400994383826e-31,9.19502119812667
PDCD4,3.0543357569034e-31,3.25000909995607
SORL1,3.39060187426419e-31,6.26560918274436
MFNG,3.4918200250193e-31,8.75879331249682
CST3,4.97615282536325e-31,1.76053767148151
AURKA,4.9973238551934e-31,6.15643872891369
PIDD1,5.25516048469059e-31,7.14156295901194
GPR160,6.8637624212174e-31,8.48299848484882
CD93,7.06147006950179e-31,7.8242828514154
PIMREG,7.51103033468246e-31,5.58229501844606
CHRNB1,7.80039162273296e-31,8.67980675347535
ANXA2,9.0115893373721e-31,10.3871933194932
TCF19,1.13972675837937e-30,6.78887027900007
STT3B,1.18813506865033e-30,8.84209550141645
COQ8A,1.29916211212204e-30,9.73219402499384
CD68,1.31413794860707e-30,7.94182691130947
ATP1B3,1.32162734092322e-30,6.63818764680708
NUP107,1.32931936913032e-30,9.18958249413909
CPA3,2.06886173078244e-30,10.2241653773664
SRSF1,3.1704700280807e-30,3.77579642989324
ANKLE1,3.29150795104485e-30,5.36724781088341
CIP2A,3.4712169385011e-30,6.03124395725291
HCFC1,3.83404899645532e-30,7.82700869347463
SLA2,4.04439310680908e-30,8.41646152118396
ARHGAP15,4.28307217562528e-30,7.60938084251562
TOMM40,5.17254177610411e-30,6.67139038077343
SLC18A2,5.35540356486813e-30,11.3474012559222
ENDOD1,5.74315489894e-30,5.43503115052872
LMO4,6.2106078640661e-30,7.94548085933924
NUSAP1,7.02040278286774e-30,6.8282384565022
ROBO4,7.1150676404414e-30,7.21214320322848
CYC1,7.30564784991237e-30,5.75666283689975
NUP85,7.43095170389081e-30,8.25663655445252
GNL3,7.88568826652988e-30,6.09550633414125
MEFV,7.91107688411379e-30,2.84641737879738
CD63-PS,8.31974748002089e-30,6.32886274708829
HAT1,9.77145386086983e-30,7.2835469931033
SIGLECF,1.18549356851373e-29,5.53241275847098
CASP12,1.24229029546281e-29,8.89073316845079
CDKN1A,1.24281715871484e-29,5.72064998675574
TSC22D3,1.66835199697864e-29,10.2299700117137
UBL4A,2.2031133035284e-29,8.75565812522675
FBXO5,2.30478547583063e-29,7.08430236335342
TOX,2.67952191400027e-29,3.81278282323531
CTSZ,2.72030406491916e-29,8.62390084474834
TIMM50,3.10735055410007e-29,8.06353143614635
RUNX1T1,3.44633319981043e-29,2.91841738777134
PHB2,3.71476117326372e-29,4.22142796088815
SERP1,3.99665171169468e-29,6.03224281222956
MTCH2,4.16395997028086e-29,6.58051513796257
EFNA1,4.58707183800023e-29,3.71049650443847
HPSE,4.85212343124267e-29,4.44390609917598
ANKRD44,5.29186099134732e-29,7.93313910792006
CLIP3,5.59763518387194e-29,3.87501272035532
KCNK5,6.79826368538048e-29,8.09210810424791
FCGRT,7.39124053682278e-29,8.16042207665832
EMCN,7.74239847962045e-29,9.25635287102647
REXO2,9.15381180079658e-29,5.69686136959182
FNDC3B,1.00133691562049e-28,5.36319654140342
GBP8,1.23639131537859e-28,5.43586241699171
CAPG,1.28995041418869e-28,7.51621723603896
WFDC2,1.72512389230817e-28,4.36577889555752
GUSB,1.90993066780082e-28,9.17333003137652
PECAM1,2.08249552360548e-28,9.45248407412007
TMEM147,2.23572739569567e-28,5.62882373896848
GBP2,2.55562457392278e-28,10.8510863645944
EMILIN2,3.88940912040256e-28,5.29446511745882
PSME3,4.23613464426635e-28,7.16767232592093
SATB1,4.26747888783742e-28,7.55613130191672
HAAO,5.34289630006228e-28,7.38642419450559
BE692007,5.43341150534664e-28,5.50636144274764
LACTB,5.49993263319481e-28,7.48218919661893
IFI30,5.69498368309045e-28,6.1805693815588
CENPI,6.33885927301969e-28,5.09386492106966
FHL1,6.39933306325538e-28,5.10454396671795
NCL,6.85247840330303e-28,1.60514879232924
ATRN,7.79652266822095e-28,8.06345866812596
CBFB,8.34856629555073e-28,8.4669185655809
ELOVL5,1.0549779144121e-27,7.49237682778354
PREP,1.10652796725314e-27,8.89847059653701
FGD5,1.1128594497405e-27,5.2164821169441
PDGFC,1.16907082922358e-27,1.80367599527994
SLC29A1,1.35294792876202e-27,7.35546095754209
HSPA5,1.88920585701131e-27,4.2492934630175
PARVG,1.89530379189477e-27,7.17857070135982
HSPD1,2.34120845896585e-27,4.37531344258115
TFRC,2.55108232965955e-27,5.67473170149027
NUDT19,3.97024775496854e-27,8.83635690603204
EBI3,4.03012735838755e-27,10.0477354290118
CLEC1A,4.44805605165335e-27,3.07190802152558
MPZL1,4.64929593019634e-27,6.85503248973308
ADAM17,4.89074798127587e-27,8.13753325103393
SELENOP,5.00530155514444e-27,7.12815471874112
TRMT6,5.11572342502108e-27,8.27999441378533
JPT1,5.5908076284411e-27,5.88951489263399
NUP155,5.62625390293327e-27,7.12741189793893
KRT18,6.07841174177424e-27,10.380331948116
GM20559,7.81130450751526e-27,7.22772944214009
TUBA4A,7.9306330269215e-27,5.75186566135541
MAGED2,8.03373139649633e-27,9.42867488425823
EIF3G,9.52645946697413e-27,4.0345713958591
AZIN1,9.70898474436447e-27,6.728617975302
CDCA4,9.87595089820036e-27,9.3235261273332
SERPINB9,1.50716170462662e-26,9.75580009540545
ATP5F1,1.69936228553602e-26,2.25146442703063
CTSL,1.86633748904681e-26,10.7974307757921
DUSP1,2.35865284762897e-26,13.3555451044498
EIF3A,2.59293281552248e-26,5.19699726604895
HMBS,2.69614096961007e-26,5.93218916537367
PDIA6,3.09759603112834e-26,4.87222692402759
FUCA2,7.02723186258775e-26,9.6600083747139
NFE2,7.1968422795069e-26,3.76673450262918
TRIB3,7.94814255063724e-26,4.65901872748162
RNF128,7.97196758143639e-26,0.883498295794282
POLE3,8.87148358115646e-26,8.68537368406155
HNRNPLL,9.97358184774255e-26,7.84070531504671
MTHFD1,1.02115327191176e-25,7.43084687437354
GBP9,1.07930991019476e-25,3.87254037470768
ALDH9A1,1.12693479127785e-25,8.8114864598183
GSR,1.15979599398609e-25,9.10204657237429
CACYBP,1.96264599086467e-25,4.34145163182054
KLHL4,2.02685046207891e-25,4.25180795192805
SYK,2.0934636351463e-25,8.27842661311492
ABCG2,2.17708443504811e-25,9.53662992130149
MYO1F,2.36743186957605e-25,10.843807565272
RGS2,3.00545229082381e-25,9.46091499340725
CANX,3.92660642901157e-25,2.75044288761134
HSPA1A,3.98616977732783e-25,7.93111187920787
PBX1,4.47681766728261e-25,7.2196896845571
EIF2S1,6.25039248757393e-25,5.7078000965931
CCL4,9.30349918390928e-25,9.04884079312882
PANX1,9.34731872950083e-25,9.36659229474552
SMTNL1,9.47845226278231e-25,2.25559108731501
GM11346,1.02870556050008e-24,5.66168606533923
SPI1,1.2738468490597e-24,4.88004912313217
STIL,1.4013494033964e-24,4.47765775078474
CENPF,1.40757132399156e-24,6.29770531770624
PLXNA4OS1,1.94347127431389e-24,6.81279702376464
NEURL3,3.2312708741316e-24,11.9339487910698
GLRX5,3.27531918500268e-24,5.72237345016555
FLNB,3.3688309144165e-24,8.51714917616597
SARAF,3.55642571716441e-24,6.09067198044734
OSGIN1,3.9455687336536e-24,6.09636231935067
BACE1,4.2541828561647e-24,9.63844992871937
RPN2,4.60429097126728e-24,4.83086645041119
LGALS9,4.71820849536769e-24,4.38035158401543
ADSSL1,4.90162059514068e-24,10.4014127882725
TXNDC11,4.96238695855134e-24,8.42587270367274
NDC80,5.78929776838781e-24,5.97310701876481
DENND1C,6.52921766409377e-24,10.3819786919952
CCT2,7.14733395860076e-24,3.35305776300998
CTSF,8.00261141686978e-24,8.86691730102419
DDOST,1.14441910700896e-23,3.79481536922147
DRC7,1.21567250990203e-23,3.58780997309568
IGF1,1.24175362303412e-23,2.35201286901831
SGMS1,1.38522784701227e-23,9.37945080866235
PPAT,1.45177672943749e-23,9.09226900973041
CENPA,1.70343181561333e-23,7.91207596773775
PDIA4,2.07716832145998e-23,7.5486498210775
RUVBL2,2.07910977229893e-23,6.29116074797854
C3,2.11511490984392e-23,3.46493037813657
CSE1L,2.45712445174189e-23,7.74109596140214
IKZF1,2.49963352738981e-23,5.98000530894553
SAMD9L,3.66846967017174e-23,9.42996364452805
SELPLG,3.91541359310917e-23,5.36970473073084
KIF2C,4.083645920677e-23,4.14307185389651
PARP8,4.23618721110027e-23,10.0474186848908
ATP6AP2,4.50596487452575e-23,9.18424083681173
CTPS,4.99705902502681e-23,8.22680615750268
CSF3R,6.74127917565016e-23,9.98184675894608
PLEK,7.90084441708949e-23,10.2665498875472
