,VGAMpValue,Variance
MAD2L1,2.66120329896844e-60,11.5375922489279
SHISA2,2.89875633582952e-60,13.1793055098594
FANCD2,3.46775400052472e-60,7.91158127253109
PTTG1,3.54061845988482e-60,10.792359172648
LGALS4,4.18931185879859e-60,6.45440936840154
TPX2,4.70420286432812e-60,7.68026214158199
DGAT1,5.55039474323822e-60,6.65916796937998
HLA.DRB5,5.7381654297417e-60,7.15707211860455
BUB1,6.02005806810867e-60,8.09072753258809
RAD51AP1,1.0227992416866e-59,8.72511840646832
CALML4,1.03500754848571e-59,6.38393605601483
RNF128,1.81208838393651e-59,5.09155037720973
SALL2,2.11418276000387e-59,6.25519082119175
TOP2A,3.37853009498445e-59,9.14552677946313
S100A10,3.78258517247962e-59,2.28959281374767
H2AFZ,8.16730200245103e-59,4.12631636717562
TP53INP2,9.23426367360615e-59,5.78907995092305
CYP2S1,1.27494294625524e-58,4.72237946285104
FMO5,1.36422998487246e-58,10.1026783750547
TF,3.1990241443831e-58,13.3624067563071
NTHL1,3.70084098004473e-58,6.56062672550991
ATP1B1,4.1552798467307e-58,6.21243946277001
DLGAP5,7.63768880302851e-58,10.3679393789889
SLC7A7,9.42651953055596e-58,8.90427874496874
RBBP4,1.03356439668125e-57,3.74026939461366
FABP5,1.77966901087267e-57,5.40802018824293
AXL,2.07958615118333e-57,7.2068488922955
RARRES2,2.37466397557576e-57,5.84785190739367
HMGB3,2.38019296099014e-57,5.82668672876481
PLGLB2,2.59153346714249e-57,4.30402994362054
SNRPF,2.91195401390261e-57,1.89927734107375
RBP2,3.29722298002594e-57,9.20823790641651
FEN1,3.95934352947749e-57,6.86948029362913
GLB1L3,5.28635349326399e-57,1.54756918443594
NAP1L1,6.21791082344996e-57,2.75921782864101
RBMX,9.84956410319015e-57,4.50689010302803
MAF,1.00911047377607e-56,4.48841884809128
PCNA,1.09002170727122e-56,9.54786537980162
PLAC8,1.23096239850556e-56,6.23156246334752
IDO1,1.38176849760584e-56,2.9137950073557
DTL,1.4655165081831e-56,5.11379961343552
TK1,1.84788112151901e-56,7.34148837357007
LCT,2.66246780528237e-56,2.8285854404615
PLG,2.82722533619806e-56,5.8666837606354
EDIL3,2.85228473034825e-56,2.98097592120622
SNRPB,2.90005896507282e-56,2.43636830063054
UCP2,2.99600922898154e-56,9.97064681591636
PAICS,3.16147313456941e-56,5.50403503746933
G6PC3,5.13852864524034e-56,7.09330887410264
ETV1,8.29149010173851e-56,2.48440038724994
GATM,8.63560138714725e-56,10.2833743808362
NECAB1,9.77513690075399e-56,3.74180479678315
SMC4,1.53268635850747e-55,8.51411201612599
CCNB1,1.54199263585381e-55,13.2658522631828
CLSPN,1.71881194793376e-55,3.81160828730391
SLC16A1,2.08895633294014e-55,3.26132133968936
CSE1L,3.95502285371289e-55,4.52209417203501
SUPT16H,4.30721472976887e-55,3.24404714583111
CUBN,4.72378294471419e-55,6.81873874932689
PRAP1,4.76116053975211e-55,8.90169788164799
SLC15A1,6.20410796214327e-55,4.21275752047624
CENPW,9.04973654280908e-55,8.26146007050091
RNASEH2A,1.04917513853334e-54,7.66409914741988
NME1.NME2,1.07471003540143e-54,3.04412945884358
TUBB3,1.1250854737162e-54,1.9229042740305
KIF1A,1.47392246365713e-54,3.57082198591938
LAMB3,1.50627712176277e-54,3.09869030215847
CNBP,2.10458705679154e-54,2.91746816024262
MCM10,2.1218966037625e-54,4.15315618601894
S100A13,2.22086813229886e-54,6.34186745361187
SNRPA,2.25401278090615e-54,5.31793294697419
ETV5,2.27748027268466e-54,4.08078987867253
TRIM71,2.50024707742075e-54,2.97971476637298
GJA1,3.10259646311023e-54,4.52815400994939
EXOSC9,3.24146529481064e-54,7.84807799201546
GDF3,3.3679444907723e-54,4.89913212168447
RCC2,3.81495590859291e-54,4.66247352846729
REEP6,3.92596437923813e-54,5.47346901308659
MFAP2,4.20341659632856e-54,7.91818863278614
DEK,4.63266403093067e-54,4.96652161437014
HPN,4.7486611833649e-54,7.35280712545122
CTSB,6.02442921124393e-54,4.70854996600381
AMBP,8.13446901777033e-54,9.72994346425948
GPC3,8.36674078741688e-54,7.49596623205421
CYP3A5,1.02464315480093e-53,7.17235036379043
LAPTM4B,1.12147468472559e-53,6.6294100873606
MCM7,1.34068047389214e-53,9.27432863007061
TMEM37,1.86351379916744e-53,7.36196859429844
CRABP2,2.04890220496419e-53,8.70549804119969
DPYSL2,2.0758750631276e-53,7.09274941558852
PTGES3,2.25935302102737e-53,3.92271197309031
PDZK1,2.40103439188696e-53,9.50920043951363
ATCAY,3.54597752901936e-53,1.57100295430922
CBX5,3.87974818515397e-53,2.94187734896049
RBPMS2,4.98847248602263e-53,4.38524013950406
PLA2G12B,7.07806960795944e-53,7.47854660230604
FAM60A,7.18026994305048e-53,1.08980062439472
BCL11A,1.31904585583933e-52,4.29230287552581
AP1S2,1.49232049860907e-52,5.21693029295252
CENPH,2.48565561920739e-52,6.46556083841113
MYBL2,2.51264220415501e-52,5.95032341311003
GINS1,2.61193741260277e-52,4.44033843827809
CDC6,2.69242326073275e-52,6.29566866216257
SRGAP2,3.80673015499121e-52,4.28203795160416
ACSL5,3.80675657573103e-52,6.12822540346543
CXADR,3.87086240356596e-52,3.22255533805085
ALDH1A1,4.05696056624392e-52,8.82726999839742
PKM,5.51871563139413e-52,4.6198580104262
SPC24,5.59614539837298e-52,4.56657547296983
PPT1,5.62220623968489e-52,8.56416285407851
ECT2,6.08206445513195e-52,7.64063168255445
KIF5A,6.43585104138786e-52,1.45665264549569
ACTC1,7.32134405119295e-52,6.96551217015919
LEAP2,8.67223068850261e-52,10.7160032531848
MCM3,1.01173158030888e-51,7.05563982980423
PTGR1,1.15404391280218e-51,6.41089118635739
CD9,1.23512613758052e-51,9.89027428136506
FAM171B,1.78129257861952e-51,4.37105032584873
NASP,2.04649872873823e-51,4.76499715676541
LCP1,2.11306610385154e-51,8.79826851861181
NDRG1,3.27714066896663e-51,5.34477117202862
CKMT1B,4.06221224383441e-51,1.4506988626344
PLK1,4.4642724185808e-51,8.02297631061943
SLC7A8,4.68994654642448e-51,5.69622970639213
KNG1,6.40194954592806e-51,6.87553597556018
PPAP2C,7.07915026235583e-51,5.42251632657882
DPP4,9.85340761079759e-51,5.97336198841147
LRRN1,1.81522975111624e-50,3.17903818977799
SPC25,2.73501095219165e-50,2.20967984814554
CNN2,2.95946153489379e-50,6.39588532412097
CENPM,3.3857578110654e-50,5.56909720125033
WDHD1,3.41804935700178e-50,6.72260742483396
HAUS1,4.11035737799405e-50,7.35184660307028
PSAT1,4.67564272978236e-50,8.87845602988335
CENPN,7.89412784589661e-50,8.55990877641952
RBMXL1,9.15310972174318e-50,3.41663838857299
CHAF1A,1.19942582281796e-49,3.54272277161015
H3F3A,1.45799324093781e-49,1.09289491060422
SUMO2,1.65830327830782e-49,1.51176335039224
DST,1.67230347119929e-49,4.15430466503359
ZWILCH,1.69321124733328e-49,8.63413302869866
SEPHS1,1.75279424343805e-49,5.0687212027724
HJURP,3.01253587794981e-49,5.64579469098845
BUB1B,3.83364123175244e-49,7.39641053471851
ASPM,4.10083403724943e-49,4.6510090151596
PRMT1,4.59944438996025e-49,5.14379722985368
CDKN3,4.65547891005594e-49,9.73328142799179
RTN3,6.84810826677957e-49,4.79285724881527
AQP3,6.8972904478237e-49,3.21773683375434
GYLTL1B,8.42180593909848e-49,3.74840495740631
BIN1,8.93093009869367e-49,5.43174848542264
CCT8,9.23552894520751e-49,2.11126100017406
KPNA2,1.19104073589057e-48,11.6181422510899
CCT5,1.22583616719925e-48,2.89016914627619
CCT4,1.41686628828077e-48,2.66688826265653
FAM111B,1.4660996999699e-48,4.15029857522669
CCNA2,2.00214669055316e-48,5.37581599251478
MTHFD2,2.02899155637492e-48,9.3811865597704
SLC39A10,2.7329853180975e-48,6.17537311474268
CACYBP,3.48441897425361e-48,7.97908236800543
EDNRB,4.18608688406156e-48,1.49787339118655
FOXM1,7.83068461805744e-48,3.77424329741612
PTPRZ1,1.14627462592605e-47,6.27687960995256
CKS1B,1.37362368431985e-47,6.65532401395457
YWHAQ,2.00585450762719e-47,3.43388876818515
B2M,2.20569667325676e-47,1.26767329913159
C12orf45,2.916522245832e-47,7.79799674416549
F2RL1,2.95691411993545e-47,6.88608851063797
RUVBL1,3.48644844682725e-47,7.38439076576802
LRAT,3.81153943897594e-47,4.34776199166911
CCND2,3.89073764597625e-47,4.02738964071087
RARG,4.39689044254786e-47,1.91453341325457
LGI4,5.00335900912702e-47,2.35180837141146
C8B,5.97661046534281e-47,3.87942160327795
CDK1,6.33073792607687e-47,14.8178363116653
PRIM1,6.67901771899235e-47,8.5960333759331
HMGN2,7.95762670773751e-47,3.35924644694025
VRK1,8.19684059299651e-47,7.66118756527289
F10,9.05263820388067e-47,7.63992228916828
APOM,1.06709213850705e-46,0.176804768519781
HNRNPH1,1.07909343299575e-46,1.50490670804211
ZNF286B,1.21303789834233e-46,2.5513046365572
SALL3,1.47061947088018e-46,0.244409916952851
B3GALT1,1.76365597465751e-46,5.13370181063014
KIF20B,1.82829819512593e-46,7.84652687596893
SYTL2,2.01404712174723e-46,6.17799547805062
NEU1,2.06029587548142e-46,0.10267506636966
NLGN4X,2.1666069182169e-46,4.69042268936272
SLN,3.37584675876875e-46,10.1746668450198
XRN2,3.68367304998975e-46,3.92096966140504
RAN,3.8083074577763e-46,2.36747322872445
PARPBP,4.25921500381662e-46,6.92263252714052
CDH2,7.20958158250532e-46,5.66548732263862
CDC45,8.09480501781049e-46,4.71754333861302
HDAC2,9.6971859084864e-46,5.92555486784743
NODAL,9.95157770845392e-46,6.90547034243567
HAVCR1,1.04521144923795e-45,5.8769749392399
SLC22A18,1.25135890448574e-45,1.37486848040495
CLDN10,1.48885299537975e-45,4.95052277357622
DEPDC1B,1.83116762430799e-45,5.54463112871264
HIST1H1B,2.20507489032886e-45,5.464324854086
HNRNPD,2.22491964278907e-45,2.681401914683
SULT2A1,2.29920099181816e-45,4.17854587541299
DBF4,2.42312954389372e-45,6.00498828168859
NME1,2.72071463165529e-45,6.37626663978811
SERINC5,3.94296880285452e-45,2.87937949490674
MIS18A,4.0616809875271e-45,5.97901890868801
CAMKV,4.48810064489954e-45,1.59855003900912
CYP4F3,4.58581798430276e-45,3.11111658590467
ZNF770,6.36183810989135e-45,10.7164962919242
SARNP,6.97715423966068e-45,3.38906552772245
GNB2L1,7.46197931736324e-45,1.05802506081721
UACA,8.52587255401566e-45,4.86017751092222
POLR3K,9.24844188258375e-45,5.53327549257213
SSB,9.82291931493663e-45,1.92714900420002
RSL1D1,1.05571277330523e-44,3.66228626655229
DCTPP1,1.13362909188546e-44,6.57073047220648
RHOBTB3,1.14368310124377e-44,9.09670695724755
QPCT,1.16657090373169e-44,7.26116651430526
DIAPH2,1.17345286201446e-44,3.07623180993485
TMPO,1.3207556578067e-44,4.77611072950077
PIP4K2A,1.60080091871572e-44,1.69803970043397
SLC6A15,1.86349282330456e-44,2.22041281880183
CTSC,2.04176173237148e-44,8.38864839736307
HNRNPAB,2.56722074905724e-44,4.39681841405896
KIAA1467,2.71030624705451e-44,4.42724886499351
SRSF3,2.85176554711898e-44,2.84027108529575
RRP15,3.76194850971335e-44,3.18338842517262
FANCI,4.92075129854614e-44,7.8237240477079
APOA5,5.00474179730682e-44,4.67809582773507
PRR11,5.07456615737232e-44,4.83753237809021
CKS2,5.14369918738368e-44,6.91380842606176
THRB,5.37557517908547e-44,3.73425995730591
KIAA1524,6.86174865812937e-44,5.26915869722456
PARM1,8.176673800424e-44,2.08875182640856
PITX2,1.02058303342095e-43,7.38393045491508
PTPRS,1.09328324748557e-43,1.83475909357903
RBM46,1.19143156968007e-43,4.95301809661665
TFPI,1.32037704070418e-43,11.5048944411527
GJC1,1.37617825957278e-43,5.03063269258312
SUMO1,1.43481880224875e-43,1.79335609002664
DNAJB6,1.48290117140063e-43,4.44087748888521
PAQR7,1.76574299737011e-43,2.21414684852246
PAFAH1B2,1.8487939125314e-43,2.16347818655552
POLD2,2.1340149059101e-43,6.2118141516035
HOOK3,2.18656446947293e-43,5.4877304860421
PAFAH1B3,2.22305404985797e-43,7.76371725028804
TET1,2.37161081981998e-43,3.251352574203
BLM,2.43160522985602e-43,7.63750025099907
UBE2T,2.68990470811598e-43,8.21296912387215
RRM1,2.74693228673896e-43,6.94223148093858
SGOL1,3.36069631474371e-43,7.25483644996748
ABCC3,3.5005033106677e-43,4.03372414278505
ORC1,3.87656714034011e-43,3.4873676076002
ZIC3,3.99324625861538e-43,3.02270265219819
CD3EAP,4.13694468379132e-43,3.50526698906602
DUT,5.1803146323943e-43,6.64063633510594
NUDT1,6.22434901449406e-43,6.60821396320337
GPR176,7.04837289442107e-43,4.00969179872699
MIS18BP1,7.6528090188976e-43,6.89611126530953
LPIN3,7.80538775572256e-43,4.45015906312876
IL6ST,8.8059817293881e-43,6.84043123197334
RAP2B,1.01648969388788e-42,3.12569330741519
IPO5,1.15676454983055e-42,6.16999849482626
DCAF13,1.28692519108029e-42,7.6964197058937
CENPE,2.10705459687088e-42,6.85140074022551
DBNDD2,2.19350945821997e-42,6.18961444932196
USP1,2.92893461290124e-42,6.15424870730666
LAMC1,3.05572038142556e-42,6.73547686584835
DPPA2,3.40988867018004e-42,3.7772518754118
ITGB3BP,3.62262965345258e-42,7.67470293611497
CCT7,3.64095131331826e-42,3.89171671152923
RASL11B,4.1400243213988e-42,5.12767345044771
DAB2,4.7860863565875e-42,5.67868927591489
CNTNAP2,5.01880780020503e-42,4.45835843383412
C9orf135,5.36669606780742e-42,4.54156421231388
RCAN1,5.43771391140205e-42,6.54816751420508
NAE1,6.48287319081473e-42,5.59034484579535
HHLA2,7.21181198222459e-42,3.70116163749089
MDN1,1.06264114757811e-41,5.42735079517766
NDC1,1.11854315124826e-41,4.84934305874015
CDH3,1.13777251426104e-41,1.80341991238455
NUP93,1.2751408225081e-41,7.75099294963563
NUP155,1.30160361490173e-41,3.71879814065008
CCT2,1.40137890620441e-41,3.18070781983865
HTR7,1.40558577156905e-41,1.54881246655186
ACOT7,1.40915455911116e-41,7.80787846573359
LRRC1,1.87171064420744e-41,5.85586155248783
PMEL,2.31893363975626e-41,4.4842928119006
MMP16,2.82007387943058e-41,2.02676899369469
EXOSC8,2.95294368738363e-41,6.43582338777789
SERPINF2,3.65669001733421e-41,0.86921732374435
HSPD1,4.20861421255211e-41,1.48343138802487
CREB3L3,4.28987857267611e-41,3.87289993970741
DNMT1,4.3579604266529e-41,5.8532744652242
SLC13A5,5.15479377498146e-41,4.2524710508058
PPAT,5.41369415811977e-41,5.85297886369713
CD320,6.16395930167311e-41,5.96162881112896
PRC1,6.17023148794222e-41,7.88235741942152
SNRPD1,6.22090551868213e-41,3.43069783757644
RFC4,6.25224578334721e-41,8.74949098777732
SLC35F2,6.49281537461169e-41,5.02439192571751
TM4SF4,7.22931286041691e-41,8.12869189286305
TRDN,7.56418884352491e-41,5.40687814106128
PA2G4,1.05430041962935e-40,3.32593446726591
ID2,1.06339177335769e-40,12.3293572499647
ZNF532,1.08178758733797e-40,5.51485828824019
DDIAS,1.33540747416314e-40,4.3956436992162
RRBP1,1.79081813581273e-40,2.78184469900868
FANCB,1.93182141363393e-40,7.02341374057211
SKIL,2.20212417864101e-40,3.11966241874098
SLC25A6,2.29662769315137e-40,3.30028209919333
FEZ1,2.43901273102337e-40,3.02482575908216
ARL2,2.45467898473137e-40,5.93526362826236
PRDM1,2.51040458455661e-40,5.72160982384498
MKI67,4.35079541503362e-40,5.51926035469588
HSD17B2,4.57482630365757e-40,6.13984421155646
ZNF286A,4.60599813126495e-40,1.18593208222071
LDHB,4.69993723973378e-40,1.99537625631257
EXO1,5.03403918990403e-40,5.30835625750912
SERPINC1,6.27358460556101e-40,4.37681309519614
FCHO1,6.28988662939353e-40,1.48564129650853
TKT,7.42992678360498e-40,6.16917103457244
KIF23,9.61315787080527e-40,7.92558703462473
PFAS,1.21514383601492e-39,3.03724076613527
GDI2,1.25253753090146e-39,1.45124978259078
XPO1,1.25947249165067e-39,5.45649093640263
OAZ1,1.70918801146818e-39,1.43141864389718
CKMT1A,1.74069626461441e-39,1.79317520649352
P4HA1,1.88477170312604e-39,5.5545282646479
MT1G,2.3956954387183e-39,8.06464942296178
CHEK2,2.96889708392363e-39,7.33626254116976
FAM47E.STBD1,3.06104000798994e-39,2.6704847854436
DSP,3.1835088501621e-39,3.61988466094108
CBX1,3.55638277901609e-39,3.29173969391458
AASS,3.61331450427277e-39,10.0072525228412
C8orf88,3.80661566588107e-39,1.94631255247384
KNSTRN,4.17959247761957e-39,8.02772350779058
CRACR2B,4.19179074145001e-39,2.02619807122356
TLK1,4.30129644968282e-39,3.21213784154031
ANXA4,4.65951831831441e-39,9.66633127580458
SNRPE,4.68572182921767e-39,3.2693193819054
ARSE,4.97834859212363e-39,7.23847439073409
NCAPG,5.10779637863339e-39,7.92460458481532
ANLN,5.31327094331145e-39,7.0922107029857
CCNG1,5.55835087171427e-39,3.78337737023465
FAM124A,5.74465250219461e-39,2.35537172777714
CALM2,6.77335783509016e-39,2.22470834894372
JUND,7.79198895347685e-39,1.93266360199502
ISYNA1,9.92501055925542e-39,5.15446985574407
SAE1,1.13199179496041e-38,5.64829332154533
RFC3,1.14659174897154e-38,5.25829141458956
TTC3,1.19551537693841e-38,3.72052760045337
IFITM3,1.30516227594164e-38,8.28287012030238
MLF1,1.33834111201982e-38,7.37915724348735
CST3,1.35788704858553e-38,4.30655880525962
EIF3E,1.39050598185763e-38,2.95318453245792
FSD1,1.91720081395009e-38,3.80244706831512
ADNP,1.93915448709882e-38,1.98320885821661
FKBP4,1.9944599525628e-38,2.50158752146368
DSCC1,1.99700985152158e-38,3.72943821997289
CHEK1,2.03568282711849e-38,7.70056886004817
CD24,2.12447263015501e-38,5.60720418612433
