,VGAMpValue,Variance
Col18a1,3.3219708175538e-143,0.400910475590581
Ddost,5.14933159860381e-143,0.380865502676549
Ctsl,7.49522223852609e-142,1.70138226894438
Pofut2,8.24601988589512e-142,0.454438236156674
Tmed2,1.05394543639778e-141,0.704475019625549
Prkaa2,1.61742679218821e-141,0.274501071064434
Soat1,2.45024586725568e-141,1.67505595751661
Lrrc2,3.7360741821636e-141,0.488757394732521
Dppa4,1.97891547911258e-140,0.914226170854309
Sap30,3.19033906640771e-140,0.37590537307445
Nxf7,3.69934552603683e-140,2.48066829132228
Nup210,4.89362808487539e-140,0.786825038225482
Rras2,7.40152749312174e-140,0.582906909906792
Ifitm2,8.6978601663992e-140,1.53192069382861
Cdc42se2,1.13613432028111e-138,0.693249600666845
Calr,1.9215447165208e-138,0.960629364245534
Myh9,2.49358057779696e-138,0.680943174449094
Adam19,4.15104481970077e-138,0.969483249219005
Slc9a6,6.45575970028623e-138,0.689791384935116
Fn1,4.61812081379015e-137,2.34886417219411
Zfyve21,4.81819197712136e-137,0.684771901140445
Kdelr1,1.14654940748223e-136,0.296991950774731
Clcn5,1.2048684148958e-136,0.642781548064014
Tfcp2l1,1.9825948974897e-136,1.46269971286734
Gfpt1,4.14924985348541e-136,0.561394705727934
Cltc,5.13787210993544e-136,0.433086057639426
Plod3,1.55952701363686e-135,0.854384620357693
Hspg2,2.84092368297036e-135,1.31095847448123
Kdelr3,4.29531412451863e-135,1.17576781920973
Mymx,4.53355414149555e-135,0.889358383496625
Rffl,5.41076676802313e-135,0.575399940100891
Gcnt2,7.90375912788642e-135,0.197664416925576
Gm20721,1.43645860165591e-134,1.02252303429007
Cobl,7.93893949721318e-134,0.62773135600323
Abhd5,1.30984022651122e-133,1.09283391838169
2200002D01Rik,2.86334246842195e-133,0.930976015487035
Zfp42,3.95978203005152e-133,1.36755630780018
B2m,6.33690349599986e-133,0.811819258974961
Chst15,1.1034175388167e-132,0.736504366839608
Tmem214,1.2286527664504e-132,0.434045720397348
Copa,3.51557040140916e-132,0.4196575547558
Bend5,3.88410657330529e-132,0.853556115338353
Ap2a2,4.72193069688535e-132,0.364562458710752
Timp2,5.07095269562749e-132,1.24017306053456
Bsg,1.05550215637634e-131,0.449461111840726
Platr10,1.19621469709726e-131,0.460391027769997
Hsp90aa1,2.70559219896777e-131,0.738365435110042
Rab11a,2.86204485142938e-131,0.805196024698782
Pfkp,4.51570140698053e-131,1.50722055650528
Flrt3,6.09585776187232e-131,0.953197500126684
Ctsz,1.11121401695558e-130,1.05514274600201
Stard10,1.83126591332638e-130,0.985142039161326
Phc1,6.97613145711446e-130,0.918215609307497
Tspan9,1.20790071343124e-129,0.977852497355767
Cpd,2.72738919004152e-129,0.316752572709731
Zfp710,3.22279526223884e-129,0.488045398493042
Mob3b,3.46754751498543e-129,0.372551021754916
Tcl1,4.77822197012947e-129,1.47157463159633
Actl6a,5.92706236647736e-129,0.43234929081352
Jarid2,6.80152024319634e-129,1.2492940084376
Ank,8.76809101554946e-129,0.574598030181477
Cdh6,1.80360722185578e-128,0.555059457413945
Gorasp2,3.21139898348358e-128,0.484929556675987
Tmed9,2.7431752785298e-127,0.422758414966685
Mkrn1,2.90809746922537e-127,1.00576438147236
Nphs1,6.5899743445962e-127,0.773002442785577
Pdia5,6.83450422750387e-127,0.490652825197203
Gldc,9.5491649004388e-127,0.943051963047586
Tfrc,1.28279736798861e-126,1.75261362320365
Man1a,1.30826597830528e-126,0.463253577187888
Fkbp9,1.88190660981871e-126,0.312416320495871
Tgfbr3,1.92556148588268e-126,0.45553948747471
Gns,3.03894708199421e-126,0.393634733590115
Fgfr4,3.06340753209789e-126,0.510678256640716
Snrpn,4.90186196707575e-126,0.41055222730137
Ilk,5.15448216030245e-126,0.624943614087988
Gxylt1,7.75787636245833e-126,0.205284799100326
Lmf2,1.07133841702802e-125,0.729254346691485
Parva,1.29231217028002e-125,0.499431749774676
Sox17,1.37565828504149e-125,1.96629211489898
Cmklr1,1.52891282890295e-125,1.06505194451488
Vamp8,5.35241638065013e-125,0.542186273824987
Tmem150a,7.47520705384236e-125,0.816945536150967
Nr0b1,8.16415201743268e-125,1.2110102302927
Gata6,8.50148769585645e-125,1.1564780332605
Fut8,1.04803944839595e-124,0.419131636958712
Tpm4,1.28309439810933e-124,1.72001705968907
Sh3pxd2b,2.12459595373427e-124,0.4957228340981
Tram1,2.52682094138859e-124,0.375872609571852
Serbp1,2.90046487599287e-124,0.417216139752374
Ly75,3.1679099977724e-124,0.52247012143473
Bmpr2,3.49862272238722e-124,0.196995832113431
Spns2,1.41010333677024e-123,0.575684835945664
Creb3,2.35590560716928e-123,1.13194518572085
Nanog,6.34920901338633e-123,1.50392131372165
Fgf4,7.51562644995132e-123,0.76612892255844
Arf1,1.17721849166613e-122,0.311975241271055
Selenon,2.07336214850645e-122,0.182683541259238
Gli2,2.55173119423977e-122,0.327423484991475
P3h1,4.77748837644935e-122,0.833761569662678
Gm10698,1.05914850290013e-121,0.61145740702484
Mras,1.08080357604212e-121,1.273798745094
Ano10,3.89662959444249e-121,0.226835250769025
Itpk1,4.18336628736449e-121,0.942396494763171
Anxa4,4.47932601449075e-121,0.388609318493697
Alg13,4.5395156725009e-121,1.11471553611164
Eed,5.98792574046583e-121,0.590322117322894
Alpl,7.97657352292695e-121,0.683834251416577
Ass1,1.98531898887232e-120,1.45778379252734
Gnas,5.23082553386334e-120,0.978158023541198
Pla2g1b,1.27562827040703e-119,0.739907759787362
Jam2,3.89157804856299e-119,0.914503298285749
Msh6,6.27810867011034e-119,0.656942027208077
Commd3,2.98856612538846e-118,0.82557759142567
Sema4c,6.47023626659861e-118,0.70730482564417
Timp3,7.76734963276328e-118,0.697217428013574
Bnc2,1.0846424397716e-117,0.585324829329776
Rpp25,1.80485220919128e-117,0.5121023650611
Got1,6.04455779546912e-117,0.573645758852157
Krt42,8.94892524625225e-117,0.655794966077672
1700061G19Rik,2.61173982349197e-116,0.100970901543899
Rbmxl2,2.73196318494245e-116,0.110776432399159
H13,2.91534234712736e-116,0.290746977122327
Slc39a1,1.7425803619173e-115,0.279143657501223
Carhsp1,2.94211177737776e-115,0.49186954461749
Cotl1,4.59826298585866e-115,0.899529992328159
Nasp,8.62383644549021e-115,0.605421010958532
Utf1,9.75149023332247e-115,1.33578797497
Ildr1,1.59887336610029e-114,0.426067929415762
Arf4,2.40306663975305e-114,0.492586530745387
Gng10,2.48234899178076e-114,0.48392190143692
Dap,2.77293759842147e-114,0.429826533106216
F3,2.81152007157866e-114,1.96605739429322
Hsf2bp,5.70161820044046e-114,0.439985006543111
Agpat4,6.38753211228735e-114,0.588200333773122
Eras,1.79596999792199e-113,0.359291995045157
Zfhx3,2.4664182999906e-113,0.197736772090618
Notum,2.71018751479358e-113,0.674316263232417
Arfgap1,3.60763638448039e-113,0.48898013564778
Pou5f1,5.21953933691894e-113,2.05150325168035
Pnp,5.45576028215051e-113,0.574230335427594
Arf5,7.68653977601831e-113,0.261892048654261
Acbd3,8.39005742076629e-113,0.172607792853828
Akt1,9.65288058940597e-113,0.626939804575615
Fndc3b,1.30018093612966e-112,0.589255253373675
Fgf10,1.50794467035976e-112,0.74145770552789
Fam114a1,2.27576387228537e-112,0.311120317890997
Tmbim6,2.99070120353654e-112,0.232410788284992
Klb,3.01541095949234e-112,0.498739214836522
Lamb2,3.76259985816572e-112,0.977383485147873
Bmp4,7.06542275357128e-112,0.605311103491928
Tyro3,9.72488782895337e-112,1.04965280717913
Rasgrp2,1.12324853855174e-111,1.1476556466242
2410141K09Rik,1.17953414638059e-111,0.824170406062206
Gcnt1,1.29760864385219e-111,0.434002775018809
Ctdspl,1.73668742194697e-111,0.542333318027687
Oplah,2.3045067782704e-111,0.777163740232315
Zyx,3.4315823697739e-111,0.61516259645364
Slc39a8,3.51182813612517e-111,0.335766577468375
Nucb1,4.8244292739188e-111,0.196015874411234
Fxyd6,4.96351864995312e-111,0.698199141229391
Fzd5,5.43426669866775e-111,0.249567319729082
Lamp1,5.50913918579651e-111,0.448665897699156
Kat6b,7.29830904100821e-111,0.825309594699346
Prdx4,7.83160199741422e-111,0.610185940176429
Pdk1,8.63788672139933e-111,1.13761392211288
Mydgf,8.81041428606262e-111,0.409814271773101
Cdc16,9.59193694728684e-111,0.33797733724685
Dctpp1,1.19613262001276e-110,0.412567125551452
Adamts9,1.37303653544273e-110,1.56381546759914
Usp28,2.18224959265648e-110,0.406238791364589
Atp6v0a1,2.48815165666919e-110,1.08856607471433
Kdelc2,4.91696037570935e-110,0.145572593708485
Galk1,5.1169408849021e-110,0.608649928339311
Retreg1,6.14915348062375e-110,0.576439213488084
Heatr1,1.28149273552299e-109,0.352217928487171
P3h4,1.71089106611779e-109,0.992275924895938
Dnajc3,1.79821817100944e-109,0.483887683503593
Tmod3,2.01183034987679e-109,0.273705840381278
Gpx3,2.01359576980642e-109,1.382794678881
Rarg,5.05088060959907e-109,0.38765455311414
Pml,5.36659962069271e-109,0.724570574206159
Tmem59,6.17729569208623e-109,0.430352346004824
Plod1,6.70752902781045e-109,0.795780540757374
Npm1,8.58969656883352e-109,0.28868570569687
Stt3a,9.238421032772e-109,0.413850266156488
Tubb2b,1.35848046896875e-108,1.19698371916903
Ooep,1.4155993074535e-108,0.255750565842234
Kdm5b,1.72262478848436e-108,1.01161645679906
Cmah,2.193695959578e-108,0.0144016199391055
Copb1,4.1318130583593e-108,0.261069496671984
Sec23a,6.23376876405323e-108,0.509221545349746
Rab2a,6.89012961570282e-108,0.238844897535294
Mdn1,7.20519228014361e-108,0.526930842772247
Fblim1,7.26608143336668e-108,1.18051759579497
Tenm4,1.0709696163138e-107,0.731451915456649
Lpar2,1.38045578067308e-107,0.198481224922312
Gpc6,1.40968050610968e-107,0.135982197473916
Dram1,1.71317824872489e-107,0.331975787637143
Etv1,2.03288169093385e-107,0.26804709923522
Gm42429,2.04531511176165e-107,0.728027304182589
Bag2,2.26230428029857e-107,0.584138516760394
Fbxw8,4.03860269565956e-107,0.177636534667473
Derl1,7.0368766193986e-107,0.205997667790591
Arhgef28,8.33814823904309e-107,0.338370597676155
Tgif1,2.1080781280887e-106,0.80407010855611
Gdf3,2.36077460668793e-106,0.187824447663187
Hspa4,2.39999052530601e-106,0.266237321164902
Mapkapk2,3.60955687139296e-106,0.478511818535165
Copg1,4.53973491984842e-106,0.318063667215711
Itga6,1.81647074158187e-105,1.1247489325071
Sec24a,1.98386502520369e-105,0.30447626945012
Gnptab,3.60488205042595e-105,0.49576848772641
Prdx1,3.6098332088691e-105,0.596268023157289
L1td1,4.38669424026067e-105,0.627539714212438
Obsl1,4.42301527057192e-105,0.647535219661192
Sfrp1,4.93416968610948e-105,0.390539251130035
Fgd1,6.13092246724471e-105,0.295931143972822
Glipr2,6.16368084698699e-105,2.07571686797403
Fgf3,7.08460886967346e-105,0.663144400278067
Rnf138,7.88029893304735e-105,0.107059918482848
Smarca2,7.96425538816614e-105,0.514559771138697
N4bp3,9.96325065451429e-105,0.25902683447243
Edem1,1.24243378224671e-104,0.695428848587808
Rif1,1.43364031678208e-104,0.640114573593564
Tdh,1.48038815848134e-104,2.45235151669544
Ldlrap1,2.00329010001554e-104,0.618929368250699
Rpn1,3.66324656201151e-104,0.434172351863861
Ihh,6.12427325983613e-104,0.330047578258427
Maged1,6.22515040497258e-104,0.781270135948127
Gfpt2,9.73418873398827e-104,0.553867985188401
Fabp3,1.21885204535138e-103,2.20204664027137
L3mbtl3,1.89818599937748e-103,0.305875778782681
Zfp57,4.20769047574827e-103,1.39684320175094
Oat,4.96679846043656e-103,0.561461452382575
Ssr3,5.13809207011361e-103,0.640842765438066
Krt8,8.38792826405469e-103,1.50176020639904
Dkc1,8.65021233559131e-103,1.05519484494088
Mylpf,1.04752413862107e-102,1.22957216044277
Tnks,1.12540662217454e-102,0.269070883614953
Gabarap,1.16057654219627e-102,0.544765405368531
Mcam,1.17740072223111e-102,0.471653225296148
Gnb2,1.66860307317911e-102,0.341347083100696
Snx7,2.87793247857171e-102,0.376369579028512
Foxa2,3.67831382679288e-102,0.345906661769759
Mybl2,4.6890977402804e-102,0.72425902041035
Pde4dip,4.95011195564005e-102,0.553653567615179
Platr17,5.29521939251589e-102,0.174266800314287
Ssr1,6.21559880295769e-102,0.154461044601668
Ssr4,6.36484133957741e-102,0.362396616758184
Nipsnap1,6.59076547164575e-102,0.499724229116027
Smad2,6.72859421700745e-102,0.255982278838587
Ostc,7.43841816212188e-102,0.410689514096309
Ptpn21,8.51007280943786e-102,0.195835993142492
Tbrg1,9.01684354960092e-102,0.410227817134795
Mbnl2,9.59015691629067e-102,0.28580564425399
Xbp1,1.00918034048549e-101,0.751565858190881
Pcbd1,1.1146193463469e-101,0.933097519273987
Ubtf,1.13929726495392e-101,0.315491521256606
Ctsd,1.44356333776342e-101,0.787435884928982
Lrrc58,1.77873029077855e-101,0.259194265117269
Myl6,1.90295242830382e-101,0.432068209697321
Apaf1,2.09183508860771e-101,0.487283449676379
Tpd52,5.21481582928543e-101,0.721287842182699
Ggta1,5.47747360348408e-101,0.537804129981928
Arpc5,5.6102566718078e-101,0.318450932007532
Sod1,6.21295208762213e-101,0.404377889737548
Gsn,6.95211310954906e-101,0.60420045428188
Spp1,7.43787158908998e-101,2.35569991833639
Frs2,8.95539540631842e-101,0.388584597180564
Gm10182,1.15289136157099e-100,0.513556653306445
Gnai3,2.67669540410881e-100,0.269000998010359
Snx25,3.15040099361968e-100,0.442653502321118
Etv4,4.39513363350902e-100,0.463481210605774
Helb,7.67032209841344e-100,0.22858893377522
Aldh2,1.05567492233081e-99,0.40013598915472
Arfip1,1.71072855439634e-99,0.245747912715414
Rest,4.33063932745073e-99,0.379926147989595
Dusp6,5.07417107381655e-99,0.44057201308754
Saraf,5.22455180207382e-99,0.182345775386179
Crtc3,6.47588599557361e-99,0.269438289805878
Tmem144,7.54275884004987e-99,0.745955955246114
Sec24d,9.44351357969378e-99,0.942990788274064
Pafah1b3,9.92370268826654e-99,0.478488957683278
Fxyd3,1.48711726906841e-98,0.818883420260061
Epas1,2.14728514979885e-98,1.94071121249567
Shtn1,2.18483646014685e-98,0.232930286513361
Ikbip,2.61082858136732e-98,0.268829386245357
Rbbp7,3.59383165650365e-98,0.541710177241696
Pecam1,5.0376511108857e-98,0.38775268381692
Ccdc88c,6.93869674779724e-98,0.131886558573161
Foxh1,8.3138198550014e-98,0.535602102553893
Ghr,1.32696356263942e-97,0.523473264369467
Slc16a1,1.37290383146288e-97,1.11983792994913
Col27a1,1.47853491946291e-97,0.797150102223285
Hspb1,1.57963888386526e-97,2.40012958789008
Gm3470,2.34148514556165e-97,0.51319827645257
Taldo1,2.4523512817538e-97,0.184863309707267
Fst,2.55935033171905e-97,1.4501103770209
Tmem30a,2.70935719299012e-97,0.162001481353287
B4galnt4,4.29643808652095e-97,0.163512276267492
Asph,6.54513569808956e-97,0.398157393039471
Dusp27,9.13108184603144e-97,0.167452262289971
Dusp9,9.95651640306298e-97,1.74953817841365
Slc35f5,1.64039674846299e-96,0.459864896784788
Gm23833,2.06787047088529e-96,1.28425167592434
Tmed10,2.67935381781963e-96,0.146431639124834
Sec11a,4.4515319998787e-96,0.324349760162457
Rpn2,6.60064505229549e-96,0.256588906627023
Setd7,6.77761608189569e-96,0.417681875138901
Plekhf2,9.1282455421803e-96,0.357019851154132
Ddb1,9.85453465149216e-96,0.206096909672229
Tmem9b,1.01295100010456e-95,0.130024639977437
Pxdn,1.06313324820136e-95,0.460914861383016
P3h2,1.06872777602441e-95,0.60813404112438
Serping1,1.42042662520626e-95,0.568127036253869
Eif2s2,1.59445541724279e-95,0.577237588483021
Krt17,2.32326823620704e-95,0.550075819578898
Emp2,2.58751699367212e-95,0.638373702242639
Psen1,2.70049762738681e-95,0.234404591762581
Ttc39b,3.19775477585717e-95,0.369966004742932
Supt16,3.71711549938816e-95,0.163305600820326
Ehmt2,5.02838193938348e-95,0.542426137805401
Tmem165,7.17414892669572e-95,0.477114517423125
Slc25a4,7.45248321289212e-95,0.625630808699904
Lyn,7.75809983596099e-95,0.256692580197763
Me1,9.35454504728633e-95,0.782518111388746
Hnf1b,9.77495751794727e-95,0.585026265165485
Pitpnc1,1.00054314073435e-94,0.429268259013801
Gga2,1.17220648641844e-94,0.425782331027967
Kctd10,1.46744482346762e-94,0.316140437503087
Vsir,3.40841488466277e-94,0.880169517471855
Plat,5.48449495564902e-94,0.739652468852847
Osbp,1.18281908371448e-93,0.178895742784165
Nr5a2,1.25919123371216e-93,0.36917443242307
Tle4,1.93247312105009e-93,0.198915811073407
Snurf,3.03726234869646e-93,1.40535855624954
Mprip,3.88495243743014e-93,0.326626935667282
Ier2,4.91143525622726e-93,0.464647136306657
Tex264,6.39538038285411e-93,0.502199706360709
Uba2,9.17595036389064e-93,0.317710850107164
Car2,1.17512210120059e-92,1.53600303064363
Set,1.45035800925649e-92,0.401607046260874
Nmnat2,1.72700360925569e-92,0.101717104811937
Qsox1,1.95240525677082e-92,0.300410749652029
Selenos,1.99581376276911e-92,0.483012196378989
Cdc5l,2.00216471570871e-92,0.172110667917718
Glo1,2.51730978493536e-92,0.273223044153831
Ext2,2.64125523116902e-92,0.298983631114893
Plpp5,3.62866115926586e-92,0.38621592796535
Slc39a7,4.23843907818162e-92,0.280933571554386
Anp32a,4.8099561431726e-92,0.689639111551986
Msx2,9.6592996420386e-92,0.155819760243953
Ptp4a1,1.64162091586841e-91,0.342533367496449
Adam10,1.78553652663838e-91,0.24628962434714
Chmp4b,1.80372341588959e-91,0.12669469083952
Hsp90ab1,1.85567396852425e-91,0.253484284576627
Nfxl1,1.90476577557121e-91,1.44177944776365
Apex1,2.14454093357683e-91,0.375561575564774
Sord,2.5302031835173e-91,0.639392960250764
Ltbp4,3.90943767798545e-91,0.730694004264273
Setx,3.95297077196585e-91,0.520042539265661
Lrrc34,4.96839067921892e-91,0.10766435877973
Pdia6,7.1299805963253e-91,0.655765256217424
Pcolce2,7.26351197202003e-91,0.465742218241085
Cln6,7.36301780562765e-91,0.404398107267147
Upp1,9.26853164528587e-91,1.80925101906951
Airn,1.2346513368426e-90,0.322991004430123
Khdc3,1.30040155481118e-90,0.854268643803371
Prss35,1.56921771740615e-90,0.802563738325616
Adgra2,1.59949996207863e-90,0.375247325970737
Ctbp2,1.93216609120079e-90,0.667711912583198
Calm1,2.09067940032143e-90,0.581708455067564
Snx2,2.30746328805405e-90,0.607133175474973
Mvb12b,3.1418012407322e-90,0.354888137490791
Sh3glb1,3.14428442617711e-90,0.252167523171314
Itgb1,3.39253856374452e-90,0.359501338694135
Epha1,3.9396752915087e-90,0.139298015560908
Amfr,4.08871387054661e-90,0.592539635677928
Tcf15,4.13202082513646e-90,0.473770398447827
Rap1gds1,4.71777988354429e-90,0.220464548796256
Mfsd1,6.16042615115256e-90,0.501998703208842
Lrrc59,7.84764403669593e-90,0.381036898320051
Ptov1,9.56281033783866e-90,0.348939160525688
Pole4,1.17574148584699e-89,0.414173637812501
Ifi30,1.56351571647694e-89,1.0793266700191
Yaf2,1.73544707665497e-89,0.176755725571899
Utp14a,1.93232322206556e-89,0.261030227776822
Hap1,2.11165930400223e-89,0.250661221998216
Hirip3,2.351049241157e-89,0.555775921016871
Frmd4a,2.54358464185614e-89,1.29432531013349
Hip1,3.15959420594577e-89,0.783453868946583
Zfp979,4.3598175962306e-89,0.71380257752427
Rdm1,4.70336107590502e-89,0.42574160263978
Pard6b,5.95979002754304e-89,0.248932564279455
Bmp1,7.2768658794582e-89,0.100108811279853
Xrcc5,7.70734929614934e-89,0.243328406426934
B4galt1,8.61367812463512e-89,0.293340007633626
Pla2g15,1.00646578165489e-88,0.209600414039204
Selenom,1.11272693370662e-88,0.370625536075096
Spock1,1.37023286332704e-88,0.712266575830097
Wdr46,1.49003168189895e-88,0.201673435748865
Tgoln1,1.50434709900402e-88,0.125093903667688
Impdh2,2.07097132415435e-88,0.28826049865301
Fbxo22,2.13081998842395e-88,0.392061595080773
Ampd2,2.40490683713787e-88,1.0873883845751
Ruvbl1,2.87117114200148e-88,0.179243872587641
Gm43305,3.15046810689862e-88,0.0421457721783461
Xpnpep1,3.66742215047956e-88,0.340958857052832
Nodal,4.55136221579161e-88,0.339613462643822
Arhgap1,5.012482399553e-88,0.399331506980814
Sik1,5.12735309984148e-88,0.238175480915352
Zfp428,5.92427822877062e-88,0.165715540701575
Ptk6,6.84297104549328e-88,0.217752294939987
Selenow,7.59156201269027e-88,0.708672660823775
Arl8a,8.20788263439401e-88,0.322708161777718
Rtn3,8.79295753128893e-88,0.25874022221055
Cers4,9.74364528172633e-88,0.532055548458676
Notch4,9.75533191517033e-88,0.263671056772647
Sdcbp,1.34816268684685e-87,0.42223367933882
Msl3,1.36192983024875e-87,0.528990920163069
Phldb2,1.48534817724169e-87,0.803759949758065
Zcchc24,2.84985677325074e-87,0.0753386498610394
Dock5,3.37948980366254e-87,0.15560955396843
Rrn3,3.75399654100891e-87,0.254590548173421
Zfp532,4.26204780397144e-87,0.593928067861584
Glmp,4.64173349997674e-87,0.635333614662134
Acp6,5.05206152158309e-87,0.557083626445986
Vamp3,5.21654258406412e-87,0.242909433484841
Bclaf3,5.59695662481107e-87,0.318639514951085
Krtcap2,5.89938033684317e-87,0.506150726165877
Gm38009,6.23665303470635e-87,0.523538469092098
Mcm2,7.08101880974019e-87,0.479791393688704
Dclk2,7.19807757763373e-87,0.127017947327274
Dars,7.99173787554787e-87,0.168859927460532
Basp1,8.18592116246371e-87,0.828499568711201
Eva1a,9.79197737450717e-87,0.523161338369369
Smyd2,1.07384593388173e-86,0.268980182950312
Zc3h7a,1.42573598687081e-86,0.716658860114687
Tcof1,1.43745044124454e-86,0.21501132824131
Suz12,1.99269932120393e-86,0.532697636103767
Cobll1,3.09280279395771e-86,0.478887948336542
Ccnd1,4.16226291467462e-86,1.0479134644083
Map1a,4.64794084449975e-86,0.143834254733344
Arhgef5,4.84626546805137e-86,0.43748266575047
Nsd2,5.71566160303318e-86,0.74105170884981
Dtx3l,5.9274338068651e-86,0.0636583405057006
Fbrsl1,6.65335388651339e-86,0.355665655431715
Gna12,1.24605163942112e-85,0.317080039508574
Zfp819,1.32987312703407e-85,0.243154724924604
Nos3,1.370367702408e-85,0.097997896542392
Slc15a1,1.71998432936442e-85,0.0563620254288106
Dtx1,2.40457194897432e-85,0.624940357153065
Purb,2.405384464676e-85,0.204783038940857
St5,2.73042659497866e-85,0.535899234661689
Fhdc1,3.54002493795779e-85,0.344554646336521
Aes,3.87292340394034e-85,0.233717440688283
Vkorc1,4.70852319890909e-85,0.563291162865984
Ranbp17,5.14318112462073e-85,0.62514827102993
Enox1,5.35168479147089e-85,0.0730232113034359
Lgals3,5.583899215963e-85,0.587355277344127
Zfp990,5.61980049466672e-85,0.489109533858871
Prkce,6.73415766046578e-85,0.162051496625543
Zfp459,7.50435467182431e-85,0.0580907850686163
